,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0028057950003130827,68615.0,75,0.9,1476
1,1,0.00983182199888688,70209.0,75,0.9,1476
2,2,0.020751333999214694,70209.0,75,0.9,1476
3,3,0.0273516950001067,70247.0,75,0.9,1476
4,4,0.03404292199957126,70531.0,75,0.9,1476
5,5,0.040691356000024825,70531.0,75,0.9,1476
6,6,0.04734946600001422,71771.0,75,0.9,1476
7,7,0.05391235000024608,74770.0,75,0.9,1476
8,8,0.06053397299911012,74770.0,75,0.9,1476
9,9,0.06709594200037827,74770.0,75,0.9,1476
10,10,0.07364999600031297,75271.0,75,0.9,1476
11,11,0.08030098499875749,75624.0,75,0.9,1476
12,12,0.0869287509995047,75901.0,75,0.9,1476
13,13,0.0935170669999934,76096.0,75,0.9,1476
14,14,0.10007299099925149,76396.0,75,0.9,1476
15,15,0.1066371609995258,76570.0,75,0.9,1476
16,16,0.11323024699959205,77129.0,75,0.9,1476
17,17,0.1198307009999553,77129.0,75,0.9,1476
18,18,0.12641178400008357,77129.0,75,0.9,1476
19,19,0.13298551399930147,77562.0,75,0.9,1476
20,20,0.13956244499968307,78071.0,75,0.9,1476
21,21,0.14623054999901797,78950.0,75,0.9,1476
22,22,0.1528482529993198,79735.0,75,0.9,1476
23,23,0.15949500799979432,79735.0,75,0.9,1476
24,24,0.16611004799960938,80765.0,75,0.9,1476
25,25,0.17276940100055072,81011.0,75,0.9,1476
26,26,0.17934247700031847,81352.0,75,0.9,1476
27,27,0.19024141099907865,81352.0,75,0.9,1476
28,28,0.19682926299901737,81352.0,75,0.9,1476
29,29,0.20346462899942708,81543.0,75,0.9,1476
30,30,0.21007365799960098,81646.0,75,0.9,1476
31,31,0.2167313110003306,81646.0,75,0.9,1476
32,32,0.22336867900048674,81646.0,75,0.9,1476
33,33,0.22995629599972744,81817.0,75,0.9,1476
34,34,0.23667915899932268,81817.0,75,0.9,1476
35,35,0.24329876999945554,81817.0,75,0.9,1476
36,36,0.24988016699899163,82135.0,75,0.9,1476
37,37,0.2564798349994817,82135.0,75,0.9,1476
38,38,0.2631074549990444,82135.0,75,0.9,1476
39,39,0.26968942699932086,82148.0,75,0.9,1476
40,40,0.27635811799882504,82419.0,75,0.9,1476
41,41,0.2829780270003539,82459.0,75,0.9,1476
42,42,0.2895821389993216,83770.0,75,0.9,1476
43,43,0.2962284669993096,83770.0,75,0.9,1476
44,44,0.3027708249992429,83770.0,75,0.9,1476
45,45,0.30936733999988064,83770.0,75,0.9,1476
46,46,0.31598787199982326,84124.0,75,0.9,1476
47,47,0.3225625239992951,84124.0,75,0.9,1476
48,48,0.32915084900014335,84124.0,75,0.9,1476
49,49,0.3356985669997812,85000.0,75,0.9,1476
50,50,0.34231071899921517,85000.0,75,0.9,1476
51,51,0.34899425199910183,85253.0,75,0.9,1476
52,52,0.36011761400004616,85678.0,75,0.9,1476
53,53,0.3667612299996108,85678.0,75,0.9,1476
54,54,0.37338496600023063,85678.0,75,0.9,1476
55,55,0.38005243099905783,85678.0,75,0.9,1476
56,56,0.38666299800024717,85678.0,75,0.9,1476
57,57,0.393269791999046,85678.0,75,0.9,1476
58,58,0.399809357999402,85678.0,75,0.9,1476
59,59,0.406462589999137,86656.0,75,0.9,1476
60,60,0.4134033520003868,86656.0,75,0.9,1476
61,61,0.4199984089991631,86706.0,75,0.9,1476
62,62,0.42665677799959667,86706.0,75,0.9,1476
63,63,0.4332957490005356,86706.0,75,0.9,1476
64,64,0.43985248599892657,86706.0,75,0.9,1476
65,65,0.4465011569991475,86706.0,75,0.9,1476
66,66,0.453165357999751,86706.0,75,0.9,1476
67,67,0.4601203509992047,86706.0,75,0.9,1476
68,68,0.466749424000227,86706.0,75,0.9,1476
69,69,0.47339171599924157,86706.0,75,0.9,1476
70,70,0.48016369299875805,87036.0,75,0.9,1476
71,71,0.4867731630001799,87036.0,75,0.9,1476
72,72,0.49345664599968586,87036.0,75,0.9,1476
73,73,0.5000832690002426,87036.0,75,0.9,1476
74,74,0.5066728679994412,87036.0,75,0.9,1476
75,75,0.5133242579995567,87036.0,75,0.9,1476
76,76,0.5198885099998733,87036.0,75,0.9,1476
77,77,0.5312480609991326,87036.0,75,0.9,1476
78,78,0.5379446009992535,87173.0,75,0.9,1476
79,79,0.5445944769999187,87213.0,75,0.9,1476
80,80,0.5512185259995022,87752.0,75,0.9,1476
81,81,0.5579358399991179,87955.0,75,0.9,1476
82,82,0.5645549429991661,87955.0,75,0.9,1476
83,83,0.5711595049997413,88296.0,75,0.9,1476
84,84,0.57783772699986,88296.0,75,0.9,1476
85,85,0.5844782980002492,88296.0,75,0.9,1476
86,86,0.5911150920001091,88296.0,75,0.9,1476
87,87,0.5977198740001768,88343.0,75,0.9,1476
88,88,0.6043639910003549,88343.0,75,0.9,1476
89,89,0.6109539569988556,88561.0,75,0.9,1476
90,90,0.6175650780005526,88561.0,75,0.9,1476
91,91,0.6242216440004995,88561.0,75,0.9,1476
92,92,0.6308442360004847,88561.0,75,0.9,1476
93,93,0.6374661019999621,89078.0,75,0.9,1476
94,94,0.6441300739988947,89078.0,75,0.9,1476
95,95,0.650749910999366,89078.0,75,0.9,1476
96,96,0.6573795730000711,89078.0,75,0.9,1476
97,97,0.6639945989991247,89078.0,75,0.9,1476
98,98,0.6707076429993322,89078.0,75,0.9,1476
99,99,0.6773147610001615,89078.0,75,0.9,1476
100,100,0.6838919829988299,89362.0,75,0.9,1476
101,101,0.6904960419997224,89362.0,75,0.9,1476
102,102,0.7018939059998957,89362.0,75,0.9,1476
103,103,0.7085379109994392,89362.0,75,0.9,1476
104,104,0.7150687399989692,89362.0,75,0.9,1476
105,105,0.7216196159988613,89536.0,75,0.9,1476
106,106,0.7288065089996962,89536.0,75,0.9,1476
107,107,0.7355642589991476,89536.0,75,0.9,1476
108,108,0.7422369929990964,89536.0,75,0.9,1476
109,109,0.7488520400002017,89536.0,75,0.9,1476
110,110,0.7554283429999487,90203.0,75,0.9,1476
111,111,0.7620491649995529,90203.0,75,0.9,1476
112,112,0.7698000959990168,90203.0,75,0.9,1476
113,113,0.7765407560000313,90203.0,75,0.9,1476
114,114,0.7832132740004454,90203.0,75,0.9,1476
115,115,0.7898685629988904,90204.0,75,0.9,1476
116,116,0.7965868419996696,90204.0,75,0.9,1476
117,117,0.8032137159989361,90204.0,75,0.9,1476
118,118,0.8098067970004195,90204.0,75,0.9,1476
119,119,0.8163871199994901,90204.0,75,0.9,1476
120,120,0.8229686889990262,90299.0,75,0.9,1476
121,121,0.8296085649999441,90383.0,75,0.9,1476
122,122,0.8364036829989345,90383.0,75,0.9,1476
123,123,0.8430462229989644,90383.0,75,0.9,1476
124,124,0.8496219480002765,90464.0,75,0.9,1476
125,125,0.8562617859988677,90750.0,75,0.9,1476
126,126,0.8628717669998878,91003.0,75,0.9,1476
127,127,0.8744818409995787,91003.0,75,0.9,1476
128,128,0.8810492220000015,91060.0,75,0.9,1476
129,129,0.8877117179999914,91128.0,75,0.9,1476
130,130,0.8943165780001436,91214.0,75,0.9,1476
131,131,0.9009525869987556,91214.0,75,0.9,1476
132,132,0.907848106999154,91214.0,75,0.9,1476
133,133,0.9145259079996322,91271.0,75,0.9,1476
134,134,0.9211636039999576,91271.0,75,0.9,1476
135,135,0.9278159080004116,91299.0,75,0.9,1476
136,136,0.934452927998791,92243.0,75,0.9,1476
137,137,0.9411021679989062,92243.0,75,0.9,1476
138,138,0.9476867129997117,92243.0,75,0.9,1476
139,139,0.9543125349991897,92243.0,75,0.9,1476
140,140,0.9613622939996276,92243.0,75,0.9,1476
141,141,0.9682363909996639,92243.0,75,0.9,1476
142,142,0.9751858899999206,92540.0,75,0.9,1476
143,143,0.9818116789992928,92540.0,75,0.9,1476
144,144,0.9884354480000184,92540.0,75,0.9,1476
145,145,0.9951081189992692,92699.0,75,0.9,1476
146,146,1.0016898800004128,92699.0,75,0.9,1476
147,147,1.0082979700000578,92699.0,75,0.9,1476
148,148,1.0149904119989515,92821.0,75,0.9,1476
149,149,1.0216017980001197,92821.0,75,0.9,1476
150,150,1.0282234749993222,92821.0,75,0.9,1476
151,151,1.0349063249996107,92821.0,75,0.9,1476
152,152,1.0467481639989273,92821.0,75,0.9,1476
153,153,1.0534142550004617,92821.0,75,0.9,1476
154,154,1.0600997540004755,92821.0,75,0.9,1476
155,155,1.0667393319999974,92821.0,75,0.9,1476
156,156,1.0733368979999796,92821.0,75,0.9,1476
157,157,1.080117509000047,92899.0,75,0.9,1476
158,158,1.0867766680003115,92899.0,75,0.9,1476
159,159,1.0934178160005104,92899.0,75,0.9,1476
160,160,1.1000307439990138,92899.0,75,0.9,1476
161,161,1.1066417410002032,92899.0,75,0.9,1476
162,162,1.113254527999743,92899.0,75,0.9,1476
163,163,1.119857353000043,93062.0,75,0.9,1476
164,164,1.1264539730000251,93092.0,75,0.9,1476
165,165,1.1331431399994472,93092.0,75,0.9,1476
166,166,1.1397631790005107,93338.0,75,0.9,1476
167,167,1.146398261998911,93338.0,75,0.9,1476
168,168,1.1529691699997784,93338.0,75,0.9,1476
169,169,1.1597561799990217,93338.0,75,0.9,1476
170,170,1.166322269000375,93338.0,75,0.9,1476
171,171,1.1730011050003668,93338.0,75,0.9,1476
172,172,1.1795669229995838,93338.0,75,0.9,1476
173,173,1.1862687350003398,93338.0,75,0.9,1476
174,174,1.192855855999369,93579.0,75,0.9,1476
175,175,1.1995601899998292,93579.0,75,0.9,1476
176,176,1.2061559989997477,93579.0,75,0.9,1476
177,177,1.2180100999994465,93579.0,75,0.9,1476
178,178,1.224692800999037,93579.0,75,0.9,1476
179,179,1.2313368100003572,93862.0,75,0.9,1476
180,180,1.2380173330002435,93862.0,75,0.9,1476
181,181,1.244606603999273,93862.0,75,0.9,1476
182,182,1.251173235999886,93862.0,75,0.9,1476
183,183,1.257766881999487,93862.0,75,0.9,1476
184,184,1.2643698070005485,93862.0,75,0.9,1476
185,185,1.2709846959987772,93862.0,75,0.9,1476
186,186,1.2775723619997734,93862.0,75,0.9,1476
187,187,1.2841632910003682,93862.0,75,0.9,1476
188,188,1.290760269999737,93862.0,75,0.9,1476
189,189,1.297361937999085,93862.0,75,0.9,1476
190,190,1.3039573619989824,93972.0,75,0.9,1476
191,191,1.310620125999776,94092.0,75,0.9,1476
192,192,1.3172623409991502,94092.0,75,0.9,1476
193,193,1.3238735309987533,94092.0,75,0.9,1476
194,194,1.330477837998842,94092.0,75,0.9,1476
195,195,1.3370634200000495,94092.0,75,0.9,1476
196,196,1.3436524329990789,94092.0,75,0.9,1476
197,197,1.350265863999084,94191.0,75,0.9,1476
198,198,1.356898743999409,94191.0,75,0.9,1476
199,199,1.3635144929994567,94191.0,75,0.9,1476
200,200,1.3700856569994357,94197.0,75,0.9,1476
201,201,1.37669305000054,94261.0,75,0.9,1476
202,202,1.3889091259989073,94439.0,75,0.9,1476
203,203,1.3955663359993196,94439.0,75,0.9,1476
204,204,1.402228089998971,94439.0,75,0.9,1476
205,205,1.4091880790001596,94439.0,75,0.9,1476
206,206,1.415816327000357,94439.0,75,0.9,1476
207,207,1.42251102299997,94439.0,75,0.9,1476
208,208,1.429145415999301,94531.0,75,0.9,1476
209,209,1.4358438559993374,94531.0,75,0.9,1476
210,210,1.4424978240003838,94647.0,75,0.9,1476
211,211,1.4492467740001302,94647.0,75,0.9,1476
212,212,1.4558415609990334,94647.0,75,0.9,1476
213,213,1.462919769999644,94647.0,75,0.9,1476
214,214,1.4695162730004085,94647.0,75,0.9,1476
215,215,1.4761996249999356,94647.0,75,0.9,1476
216,216,1.4828518889989937,94647.0,75,0.9,1476
217,217,1.4894869649997418,94647.0,75,0.9,1476
218,218,1.4962241949997406,94694.0,75,0.9,1476
219,219,1.5030218430001696,94694.0,75,0.9,1476
220,220,1.5096010889992613,94694.0,75,0.9,1476
221,221,1.5162256029998389,94694.0,75,0.9,1476
222,222,1.5228270219995466,94756.0,75,0.9,1476
223,223,1.5294570080004632,94859.0,75,0.9,1476
224,224,1.5361361159993976,94859.0,75,0.9,1476
225,225,1.5427430069994443,94859.0,75,0.9,1476
226,226,1.5493442089991731,94859.0,75,0.9,1476
227,227,1.5615495040001406,95025.0,75,0.9,1476
228,228,1.5681889179995778,95025.0,75,0.9,1476
229,229,1.5748007459988003,95025.0,75,0.9,1476
230,230,1.5815490989989485,95025.0,75,0.9,1476
231,231,1.5881499489987618,95025.0,75,0.9,1476
232,232,1.5947924550000607,95025.0,75,0.9,1476
233,233,1.6014932279995264,95025.0,75,0.9,1476
234,234,1.6081117809990246,95025.0,75,0.9,1476
235,235,1.6147207159992831,95025.0,75,0.9,1476
236,236,1.6213575179990585,95025.0,75,0.9,1476
237,237,1.6279325489995244,95131.0,75,0.9,1476
238,238,1.6345880720000423,95131.0,75,0.9,1476
239,239,1.6412418549989525,95131.0,75,0.9,1476
240,240,1.6478357409996534,95165.0,75,0.9,1476
241,241,1.6544501070002298,95165.0,75,0.9,1476
242,242,1.6610738889994536,95165.0,75,0.9,1476
243,243,1.6676733320000494,95165.0,75,0.9,1476
244,244,1.6742950770003517,95173.0,75,0.9,1476
245,245,1.6809810499999003,95173.0,75,0.9,1476
246,246,1.6876033039989125,95173.0,75,0.9,1476
247,247,1.69419298899993,95173.0,75,0.9,1476
248,248,1.7008069889998296,95359.0,75,0.9,1476
249,249,1.707528363000165,95359.0,75,0.9,1476
250,250,1.7141208489993005,95359.0,75,0.9,1476
251,251,1.7207575459997315,95359.0,75,0.9,1476
252,252,1.7335596249995433,95359.0,75,0.9,1476
253,253,1.7410678060005012,95359.0,75,0.9,1476
254,254,1.7477391390002595,95359.0,75,0.9,1476
255,255,1.7544026949999534,95435.0,75,0.9,1476
256,256,1.761036640000384,95435.0,75,0.9,1476
257,257,1.7675834090005083,95435.0,75,0.9,1476
258,258,1.774184054998841,95495.0,75,0.9,1476
259,259,1.7808243540002877,95495.0,75,0.9,1476
260,260,1.7874303589996998,95826.0,75,0.9,1476
261,261,1.794063601999369,95826.0,75,0.9,1476
262,262,1.8006823269988672,95826.0,75,0.9,1476
263,263,1.8073306149999553,95826.0,75,0.9,1476
264,264,1.8139641859997937,95826.0,75,0.9,1476
265,265,1.8205951189993357,95826.0,75,0.9,1476
266,266,1.827287363999858,95907.0,75,0.9,1476
267,267,1.8339219560002675,95907.0,75,0.9,1476
268,268,1.8405907759988622,95907.0,75,0.9,1476
269,269,1.8471996709995437,95907.0,75,0.9,1476
270,270,1.8538775489996624,95907.0,75,0.9,1476
271,271,1.8604862689990114,96091.0,75,0.9,1476
272,272,1.867165137999109,96091.0,75,0.9,1476
273,273,1.8737803139993048,96091.0,75,0.9,1476
274,274,1.8803727249996882,96091.0,75,0.9,1476
275,275,1.886989235999863,96091.0,75,0.9,1476
276,276,1.8936183999994682,96091.0,75,0.9,1476
277,277,1.9062222430002294,96091.0,75,0.9,1476
278,278,1.9131950959999813,96091.0,75,0.9,1476
279,279,1.9198155699996278,96091.0,75,0.9,1476
280,280,1.926571989999502,96091.0,75,0.9,1476
281,281,1.933207529998981,96091.0,75,0.9,1476
282,282,1.9398156160004874,96091.0,75,0.9,1476
283,283,1.9465030039991689,96219.0,75,0.9,1476
284,284,1.9531961299999239,96219.0,75,0.9,1476
285,285,1.9600413179996394,96219.0,75,0.9,1476
286,286,1.9669110359991464,96219.0,75,0.9,1476
287,287,1.9736658980000357,96219.0,75,0.9,1476
288,288,1.9804523450002307,96219.0,75,0.9,1476
289,289,1.9872305419994518,96219.0,75,0.9,1476
290,290,1.9940533760000108,96219.0,75,0.9,1476
291,291,2.0008192370005418,96219.0,75,0.9,1476
292,292,2.007616523998877,96219.0,75,0.9,1476
293,293,2.014386992999789,96219.0,75,0.9,1476
294,294,2.0212244859994826,96219.0,75,0.9,1476
295,295,2.027940985999521,96219.0,75,0.9,1476
296,296,2.034728369999357,96219.0,75,0.9,1476
297,297,2.0414658039990172,96219.0,75,0.9,1476
298,298,2.048221682000076,96219.0,75,0.9,1476
299,299,2.054955253999651,96219.0,75,0.9,1476
300,300,2.061673766998865,96219.0,75,0.9,1476
301,301,2.0684156219995202,96275.0,75,0.9,1476
302,302,2.081188985999688,96275.0,75,0.9,1476
303,303,2.0878264799994213,96275.0,75,0.9,1476
304,304,2.0944840560005105,96275.0,75,0.9,1476
305,305,2.1012442039991583,96275.0,75,0.9,1476
306,306,2.107868261000476,96313.0,75,0.9,1476
307,307,2.1145365800002764,96313.0,75,0.9,1476
308,308,2.121200071000203,96313.0,75,0.9,1476
309,309,2.1278154409992567,96313.0,75,0.9,1476
310,310,2.1344563429993286,96313.0,75,0.9,1476
311,311,2.1410959610002465,96433.0,75,0.9,1476
312,312,2.147754141000405,96433.0,75,0.9,1476
313,313,2.1543929259987635,96517.0,75,0.9,1476
314,314,2.1610490279999794,96701.0,75,0.9,1476
315,315,2.167665335999118,96701.0,75,0.9,1476
316,316,2.1743019289988297,96701.0,75,0.9,1476
317,317,2.180985867000345,96701.0,75,0.9,1476
318,318,2.1876156229991466,96701.0,75,0.9,1476
319,319,2.1942313259987714,96701.0,75,0.9,1476
320,320,2.200885276999543,96701.0,75,0.9,1476
321,321,2.2075041529988084,96701.0,75,0.9,1476
322,322,2.214100180999594,96701.0,75,0.9,1476
323,323,2.2207449630004703,96701.0,75,0.9,1476
324,324,2.227492734999032,96701.0,75,0.9,1476
325,325,2.234185692999745,96701.0,75,0.9,1476
326,326,2.240910721000546,96701.0,75,0.9,1476
327,327,2.253819444000328,96701.0,75,0.9,1476
328,328,2.2605078519991366,96701.0,75,0.9,1476
329,329,2.267201593000209,96701.0,75,0.9,1476
330,330,2.273846361998949,96701.0,75,0.9,1476
331,331,2.280525029000273,96701.0,75,0.9,1476
332,332,2.2871539989992016,96701.0,75,0.9,1476
333,333,2.2938439669997024,96701.0,75,0.9,1476
334,334,2.3004516319997492,96701.0,75,0.9,1476
335,335,2.3071063030001824,96701.0,75,0.9,1476
336,336,2.3137496929994086,96701.0,75,0.9,1476
337,337,2.320391604998804,96704.0,75,0.9,1476
338,338,2.3270455229994695,96704.0,75,0.9,1476
339,339,2.3336870149996685,96748.0,75,0.9,1476
340,340,2.340338898000482,96748.0,75,0.9,1476
341,341,2.34698929499973,96748.0,75,0.9,1476
342,342,2.3536443209995923,96808.0,75,0.9,1476
343,343,2.3603853980002896,96936.0,75,0.9,1476
344,344,2.3670243349988596,96936.0,75,0.9,1476
345,345,2.3736856579998857,96936.0,75,0.9,1476
346,346,2.380369668999265,96936.0,75,0.9,1476
347,347,2.3870493679987703,96936.0,75,0.9,1476
348,348,2.3937485739988915,97002.0,75,0.9,1476
349,349,2.4004277029998775,97002.0,75,0.9,1476
350,350,2.407013128999097,97002.0,75,0.9,1476
351,351,2.413994222999463,97138.0,75,0.9,1476
352,352,2.4270461189989874,97138.0,75,0.9,1476
353,353,2.433788647000256,97138.0,75,0.9,1476
354,354,2.4404581420003524,97138.0,75,0.9,1476
355,355,2.4470879399996193,97138.0,75,0.9,1476
356,356,2.4537613239990606,97138.0,75,0.9,1476
357,357,2.4607458369991946,97138.0,75,0.9,1476
358,358,2.4675662919999013,97195.0,75,0.9,1476
359,359,2.4742530780004017,97195.0,75,0.9,1476
360,360,2.48091335800018,97195.0,75,0.9,1476
361,361,2.4875899340004253,97218.0,75,0.9,1476
362,362,2.4943693069999426,97218.0,75,0.9,1476
363,363,2.5009916750004777,97306.0,75,0.9,1476
364,364,2.5076708329997928,97306.0,75,0.9,1476
365,365,2.5143227179996757,97306.0,75,0.9,1476
366,366,2.5209815599992,97306.0,75,0.9,1476
367,367,2.5277685429991834,97306.0,75,0.9,1476
368,368,2.5344686869993893,97306.0,75,0.9,1476
369,369,2.541120181000224,97306.0,75,0.9,1476
370,370,2.5477499379994697,97306.0,75,0.9,1476
371,371,2.5543996579999657,97306.0,75,0.9,1476
372,372,2.5610355979988526,97306.0,75,0.9,1476
373,373,2.567649870999958,97306.0,75,0.9,1476
374,374,2.5742938610001147,97306.0,75,0.9,1476
375,375,2.5809291249988746,97306.0,75,0.9,1476
376,376,2.5875665210005536,97306.0,75,0.9,1476
377,377,2.6007234850003442,97344.0,75,0.9,1476
378,378,2.6073876779992133,97344.0,75,0.9,1476
379,379,2.614028308000343,97344.0,75,0.9,1476
380,380,2.6207538879989443,97344.0,75,0.9,1476
381,381,2.627356848999625,97612.0,75,0.9,1476
382,382,2.6339986189996125,97612.0,75,0.9,1476
383,383,2.6406469119992835,97612.0,75,0.9,1476
384,384,2.6472949119997793,97712.0,75,0.9,1476
385,385,2.653994533999139,97712.0,75,0.9,1476
386,386,2.66059754699927,97712.0,75,0.9,1476
387,387,2.667208290999042,97712.0,75,0.9,1476
388,388,2.6738853639999434,97712.0,75,0.9,1476
389,389,2.680495732000054,97712.0,75,0.9,1476
390,390,2.6870910140005435,97712.0,75,0.9,1476
391,391,2.693787414998951,97712.0,75,0.9,1476
392,392,2.70037099900037,97712.0,75,0.9,1476
393,393,2.70711702600056,97712.0,75,0.9,1476
394,394,2.7138717389989324,97712.0,75,0.9,1476
395,395,2.7205051370001456,97712.0,75,0.9,1476
396,396,2.7271395480001956,97746.0,75,0.9,1476
397,397,2.7337815669998236,97746.0,75,0.9,1476
398,398,2.742071274000409,97746.0,75,0.9,1476
399,399,2.7495384129997547,97746.0,75,0.9,1476
400,400,2.756157407000501,97746.0,75,0.9,1476
401,401,2.7628118699994957,97746.0,75,0.9,1476
402,402,2.7762215139991895,97746.0,75,0.9,1476
403,403,2.7829311059995234,97746.0,75,0.9,1476
404,404,2.789599941999768,97746.0,75,0.9,1476
405,405,2.7963010250005027,97746.0,75,0.9,1476
406,406,2.8029428249992634,97800.0,75,0.9,1476
407,407,2.8096451860001252,97800.0,75,0.9,1476
408,408,2.8163696709998476,97800.0,75,0.9,1476
409,409,2.823021873999096,97815.0,75,0.9,1476
410,410,2.8296754309994867,97815.0,75,0.9,1476
411,411,2.836367325999163,97815.0,75,0.9,1476
412,412,2.843022019998898,97815.0,75,0.9,1476
413,413,2.84966508099933,97815.0,75,0.9,1476
414,414,2.856386700999792,97840.0,75,0.9,1476
415,415,2.8630543319995923,97840.0,75,0.9,1476
416,416,2.869668424998963,97840.0,75,0.9,1476
