,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036219570029061288,70244.0,True,100,0.7,49
1,1,3.5655094170069788,70384.0,True,100,0.7,49
2,2,6.922225587011781,71639.0,True,100,0.7,49
3,3,10.293600966018857,71639.0,True,100,0.7,49
4,4,13.551655615010532,72315.0,True,100,0.7,49
5,5,16.735436154005583,72315.0,True,100,0.7,49
6,6,19.953559891000623,72315.0,True,100,0.7,49
7,7,23.06296085001668,72315.0,True,100,0.7,49
8,8,26.103197771008126,72315.0,True,100,0.7,49
9,9,29.123711517022457,72491.0,True,100,0.7,49
10,10,32.25676378700882,72638.0,True,100,0.7,49
11,11,35.3391349670128,72638.0,True,100,0.7,49
12,12,38.49664764699992,72862.0,True,100,0.7,49
13,13,41.70054879802046,73071.0,True,100,0.7,49
14,14,44.71618777900585,73071.0,True,100,0.7,49
15,15,47.78622771700611,73071.0,True,100,0.7,49
16,16,50.88191465701675,73071.0,True,100,0.7,49
17,17,53.935479328996735,73071.0,True,100,0.7,49
18,18,57.12143425102113,73071.0,True,100,0.7,49
