,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.01919093998731114,13.0,150,0.3,476
1,1,0.04739225399680436,13.0,150,0.3,476
2,2,0.07962536800187081,16.0,150,0.3,476
3,3,0.10710822898545302,16.0,150,0.3,476
4,4,0.13538584098569117,16.0,150,0.3,476
5,5,0.16257131600286812,16.0,150,0.3,476
6,6,0.1895343890064396,18.0,150,0.3,476
7,7,0.21683500698418356,18.0,150,0.3,476
8,8,0.24420048599131405,168.0,150,0.3,476
9,9,0.2714587780064903,168.0,150,0.3,476
10,10,0.2994187059812248,171.0,150,0.3,476
11,11,0.32742848398629576,171.0,150,0.3,476
12,12,0.35450269997818395,171.0,150,0.3,476
13,13,0.3820877709949855,171.0,150,0.3,476
14,14,0.40952878099051304,171.0,150,0.3,476
15,15,0.4370455449970905,174.0,150,0.3,476
16,16,0.46480124499066733,174.0,150,0.3,476
17,17,0.4925791159912478,174.0,150,0.3,476
18,18,0.5205699159996584,174.0,150,0.3,476
19,19,0.5478941869805567,174.0,150,0.3,476
20,20,0.5752397709875368,174.0,150,0.3,476
21,21,0.6027136369957589,174.0,150,0.3,476
22,22,0.6298969119961839,174.0,150,0.3,476
23,23,0.6566262949781958,174.0,150,0.3,476
24,24,0.6840746089874301,174.0,150,0.3,476
25,25,0.7113398109795526,175.0,150,0.3,476
26,26,0.73876218899386,175.0,150,0.3,476
27,27,0.7710933979833499,175.0,150,0.3,476
28,28,0.7988509779970627,175.0,150,0.3,476
29,29,0.825874964997638,175.0,150,0.3,476
30,30,0.8536030109971762,175.0,150,0.3,476
31,31,0.8816601029830053,178.0,150,0.3,476
32,32,0.9094762509921566,178.0,150,0.3,476
33,33,0.9366342329885811,178.0,150,0.3,476
34,34,0.9642797090054955,180.0,150,0.3,476
35,35,0.9916766109818127,180.0,150,0.3,476
36,36,1.0197429789986927,180.0,150,0.3,476
37,37,1.0471738000051118,180.0,150,0.3,476
38,38,1.074688011984108,180.0,150,0.3,476
39,39,1.101939329993911,180.0,150,0.3,476
40,40,1.1303826499788556,180.0,150,0.3,476
41,41,1.1576348090020474,180.0,150,0.3,476
42,42,1.1851788019994274,180.0,150,0.3,476
43,43,1.2125024989945814,180.0,150,0.3,476
44,44,1.2395767319831066,184.0,150,0.3,476
45,45,1.2670062129909638,184.0,150,0.3,476
46,46,1.294474469992565,184.0,150,0.3,476
47,47,1.3215275999973528,184.0,150,0.3,476
48,48,1.3490183039975818,184.0,150,0.3,476
49,49,1.3764813999878243,184.0,150,0.3,476
50,50,1.4034877039957792,184.0,150,0.3,476
51,51,1.4306317860027775,184.0,150,0.3,476
52,52,1.4628546529856976,184.0,150,0.3,476
53,53,1.490704283991363,184.0,150,0.3,476
54,54,1.518108341988409,184.0,150,0.3,476
55,55,1.545729023986496,184.0,150,0.3,476
56,56,1.5732948280056007,184.0,150,0.3,476
57,57,1.6013508989999536,184.0,150,0.3,476
58,58,1.6286223019997124,184.0,150,0.3,476
59,59,1.6559462230070494,184.0,150,0.3,476
60,60,1.6831221049942542,184.0,150,0.3,476
61,61,1.7102972629945725,184.0,150,0.3,476
62,62,1.7375110499851871,184.0,150,0.3,476
63,63,1.7649329649866559,184.0,150,0.3,476
64,64,1.7920643230027054,184.0,150,0.3,476
65,65,1.819409274001373,184.0,150,0.3,476
66,66,1.8467980329878628,184.0,150,0.3,476
67,67,1.8738583590020426,186.0,150,0.3,476
68,68,1.90123930099071,186.0,150,0.3,476
69,69,1.9282830339798238,186.0,150,0.3,476
70,70,1.955828970996663,186.0,150,0.3,476
71,71,1.983465882978635,188.0,150,0.3,476
72,72,2.0111252600036096,188.0,150,0.3,476
73,73,2.0387175339856185,188.0,150,0.3,476
74,74,2.066121401003329,188.0,150,0.3,476
75,75,2.0938318819971755,188.0,150,0.3,476
76,76,2.121434965985827,188.0,150,0.3,476
77,77,2.154925707989605,188.0,150,0.3,476
78,78,2.1825224539788906,188.0,150,0.3,476
79,79,2.2101546750054695,188.0,150,0.3,476
80,80,2.2379395269963425,188.0,150,0.3,476
81,81,2.2654510519932956,189.0,150,0.3,476
82,82,2.2934703799837735,190.0,150,0.3,476
83,83,2.3212893119780347,190.0,150,0.3,476
84,84,2.34926142799668,190.0,150,0.3,476
85,85,2.376487981004175,190.0,150,0.3,476
86,86,2.4043655229907017,190.0,150,0.3,476
87,87,2.4323414899990894,190.0,150,0.3,476
88,88,2.459648488991661,191.0,150,0.3,476
89,89,2.487163765996229,191.0,150,0.3,476
90,90,2.5151603370031808,191.0,150,0.3,476
91,91,2.5424390689877328,191.0,150,0.3,476
92,92,2.570379190001404,191.0,150,0.3,476
93,93,2.59811375499703,191.0,150,0.3,476
94,94,2.6254670589987654,191.0,150,0.3,476
95,95,2.6529649829899427,191.0,150,0.3,476
96,96,2.68088072098908,192.0,150,0.3,476
97,97,2.7083556249854155,192.0,150,0.3,476
98,98,2.7359289710002486,192.0,150,0.3,476
99,99,2.763256954989629,192.0,150,0.3,476
100,100,2.7906413890013937,192.0,150,0.3,476
101,101,2.8182939259859268,192.0,150,0.3,476
102,102,2.853131505980855,192.0,150,0.3,476
103,103,2.8807123949809466,192.0,150,0.3,476
104,104,2.9079275319818407,192.0,150,0.3,476
105,105,2.9358142520068213,192.0,150,0.3,476
106,106,2.963703176996205,192.0,150,0.3,476
107,107,2.990994399006013,192.0,150,0.3,476
108,108,3.018396297004074,192.0,150,0.3,476
109,109,3.04620532298577,192.0,150,0.3,476
110,110,3.0735246039985213,192.0,150,0.3,476
111,111,3.10088666898082,192.0,150,0.3,476
112,112,3.1282440909999423,192.0,150,0.3,476
113,113,3.1557415729912464,193.0,150,0.3,476
114,114,3.183433679980226,194.0,150,0.3,476
115,115,3.211938731983537,194.0,150,0.3,476
116,116,3.2391326779907104,194.0,150,0.3,476
117,117,3.2666026009828784,194.0,150,0.3,476
118,118,3.2947253359889146,194.0,150,0.3,476
119,119,3.3219977149856277,195.0,150,0.3,476
120,120,3.3494730700040236,195.0,150,0.3,476
121,121,3.376468639995437,195.0,150,0.3,476
122,122,3.4039159439853393,195.0,150,0.3,476
123,123,3.431323872995563,195.0,150,0.3,476
124,124,3.45859696198022,197.0,150,0.3,476
125,125,3.4861283770005684,197.0,150,0.3,476
126,126,3.514065525989281,197.0,150,0.3,476
127,127,3.5472431019879878,197.0,150,0.3,476
128,128,3.5740929169987794,197.0,150,0.3,476
129,129,3.601930495002307,197.0,150,0.3,476
130,130,3.6294226159807295,198.0,150,0.3,476
131,131,3.656488934997469,199.0,150,0.3,476
132,132,3.684539573994698,199.0,150,0.3,476
133,133,3.712259992986219,199.0,150,0.3,476
134,134,3.7401064109872095,202.0,150,0.3,476
135,135,3.768909400998382,202.0,150,0.3,476
136,136,3.796838709997246,202.0,150,0.3,476
137,137,3.8248174129985273,202.0,150,0.3,476
138,138,3.8527065539965406,202.0,150,0.3,476
139,139,3.880365578981582,202.0,150,0.3,476
140,140,3.907972796994727,202.0,150,0.3,476
141,141,3.9356083759921603,203.0,150,0.3,476
142,142,3.9632885640021414,203.0,150,0.3,476
143,143,3.9902653459866997,203.0,150,0.3,476
144,144,4.017714980989695,203.0,150,0.3,476
145,145,4.0450144989881665,203.0,150,0.3,476
146,146,4.071875962981721,203.0,150,0.3,476
147,147,4.0996473629784305,203.0,150,0.3,476
148,148,4.12691994200577,203.0,150,0.3,476
149,149,4.1549037429795135,203.0,150,0.3,476
150,150,4.1831490979820956,203.0,150,0.3,476
151,151,4.211325276992284,204.0,150,0.3,476
152,152,4.244621167978039,204.0,150,0.3,476
153,153,4.272029754996765,204.0,150,0.3,476
154,154,4.299226710980292,204.0,150,0.3,476
155,155,4.326538168999832,205.0,150,0.3,476
156,156,4.354306769993855,205.0,150,0.3,476
157,157,4.381531783990795,205.0,150,0.3,476
158,158,4.408739727979992,205.0,150,0.3,476
159,159,4.435691085993312,205.0,150,0.3,476
160,160,4.4630060530034825,205.0,150,0.3,476
161,161,4.490177442989079,205.0,150,0.3,476
162,162,4.518011723994277,205.0,150,0.3,476
163,163,4.545852534996811,205.0,150,0.3,476
164,164,4.572739686991554,205.0,150,0.3,476
165,165,4.600343751983019,205.0,150,0.3,476
166,166,4.6276089339808095,205.0,150,0.3,476
167,167,4.6546880189853255,205.0,150,0.3,476
168,168,4.68293276798795,207.0,150,0.3,476
169,169,4.7109872509900015,207.0,150,0.3,476
170,170,4.738600196986226,207.0,150,0.3,476
171,171,4.76644365399261,207.0,150,0.3,476
172,172,4.79356983298203,207.0,150,0.3,476
173,173,4.820788840006571,207.0,150,0.3,476
174,174,4.848543725995114,207.0,150,0.3,476
175,175,4.875660824996885,207.0,150,0.3,476
176,176,4.902922288980335,209.0,150,0.3,476
177,177,4.93612379298429,209.0,150,0.3,476
178,178,4.963485141983256,209.0,150,0.3,476
179,179,4.990301351994276,209.0,150,0.3,476
180,180,5.017785981995985,209.0,150,0.3,476
181,181,5.04541218598024,209.0,150,0.3,476
182,182,5.072624770982657,209.0,150,0.3,476
183,183,5.099876372987637,209.0,150,0.3,476
184,184,5.127024507004535,210.0,150,0.3,476
185,185,5.154185135004809,210.0,150,0.3,476
186,186,5.181729695992544,210.0,150,0.3,476
187,187,5.2083368919848,210.0,150,0.3,476
188,188,5.235786021978129,210.0,150,0.3,476
189,189,5.262578756985022,210.0,150,0.3,476
190,190,5.289654446998611,210.0,150,0.3,476
191,191,5.317027076991508,210.0,150,0.3,476
192,192,5.344082217983669,210.0,150,0.3,476
193,193,5.3708804519847035,210.0,150,0.3,476
194,194,5.397866866987897,210.0,150,0.3,476
195,195,5.424608924979111,210.0,150,0.3,476
196,196,5.451769413979491,210.0,150,0.3,476
197,197,5.479645009007072,210.0,150,0.3,476
198,198,5.506467100000009,210.0,150,0.3,476
199,199,5.533803033991717,210.0,150,0.3,476
200,200,5.561171271983767,214.0,150,0.3,476
201,201,5.588592740998138,214.0,150,0.3,476
202,202,5.621743461990263,214.0,150,0.3,476
203,203,5.649154482001904,214.0,150,0.3,476
204,204,5.676469152997015,214.0,150,0.3,476
205,205,5.704156066989526,214.0,150,0.3,476
206,206,5.731747126992559,214.0,150,0.3,476
207,207,5.7589302209962625,214.0,150,0.3,476
208,208,5.786336382996524,214.0,150,0.3,476
209,209,5.813798485003645,214.0,150,0.3,476
210,210,5.840992348996224,214.0,150,0.3,476
211,211,5.868422726984136,214.0,150,0.3,476
212,212,5.895946670003468,214.0,150,0.3,476
213,213,5.922952797001926,214.0,150,0.3,476
214,214,5.95026121599949,214.0,150,0.3,476
215,215,5.977815210993867,214.0,150,0.3,476
216,216,6.005777516984381,214.0,150,0.3,476
217,217,6.033452784991823,214.0,150,0.3,476
218,218,6.060986545984633,214.0,150,0.3,476
219,219,6.088666255993303,215.0,150,0.3,476
220,220,6.115943151991814,215.0,150,0.3,476
221,221,6.143818890006514,215.0,150,0.3,476
222,222,6.171276845998364,215.0,150,0.3,476
223,223,6.199137619987596,215.0,150,0.3,476
224,224,6.226230063999537,215.0,150,0.3,476
225,225,6.25346805198933,215.0,150,0.3,476
226,226,6.281036676984513,215.0,150,0.3,476
227,227,6.314504845999181,215.0,150,0.3,476
228,228,6.341484916978516,217.0,150,0.3,476
229,229,6.369283543986967,217.0,150,0.3,476
230,230,6.396985461004078,217.0,150,0.3,476
231,231,6.424074567999924,219.0,150,0.3,476
232,232,6.451082055980805,219.0,150,0.3,476
233,233,6.478372045996366,219.0,150,0.3,476
234,234,6.506127659988124,219.0,150,0.3,476
235,235,6.534029849979561,219.0,150,0.3,476
236,236,6.561044967995258,219.0,150,0.3,476
237,237,6.588497438991908,219.0,150,0.3,476
238,238,6.6157673909910955,219.0,150,0.3,476
239,239,6.643704618996708,219.0,150,0.3,476
240,240,6.671063462999882,219.0,150,0.3,476
241,241,6.69841316898237,219.0,150,0.3,476
242,242,6.7257705770025495,219.0,150,0.3,476
243,243,6.753108161006821,219.0,150,0.3,476
244,244,6.780513086996507,219.0,150,0.3,476
245,245,6.807937271980336,219.0,150,0.3,476
246,246,6.8351179040037096,219.0,150,0.3,476
247,247,6.862892912991811,219.0,150,0.3,476
248,248,6.889855935995001,219.0,150,0.3,476
249,249,6.917499929986661,219.0,150,0.3,476
250,250,6.944343384995591,221.0,150,0.3,476
251,251,6.971306541003287,221.0,150,0.3,476
252,252,7.004930936993333,221.0,150,0.3,476
253,253,7.032676105998689,221.0,150,0.3,476
254,254,7.060201057000086,221.0,150,0.3,476
255,255,7.087566853995668,221.0,150,0.3,476
256,256,7.11450433000573,221.0,150,0.3,476
257,257,7.141796421987237,221.0,150,0.3,476
258,258,7.1725229309813585,222.0,150,0.3,476
259,259,7.201457182003651,222.0,150,0.3,476
260,260,7.229703097982565,222.0,150,0.3,476
261,261,7.256670856993878,222.0,150,0.3,476
262,262,7.284498597000493,222.0,150,0.3,476
263,263,7.312101997988066,222.0,150,0.3,476
264,264,7.339217964996351,223.0,150,0.3,476
265,265,7.3667572859849315,223.0,150,0.3,476
266,266,7.394391181005631,223.0,150,0.3,476
267,267,7.421531514002709,223.0,150,0.3,476
268,268,7.449602717999369,223.0,150,0.3,476
269,269,7.477642582001863,223.0,150,0.3,476
270,270,7.505182213004446,223.0,150,0.3,476
271,271,7.532831438991707,223.0,150,0.3,476
272,272,7.5606105490005575,223.0,150,0.3,476
273,273,7.588424493005732,223.0,150,0.3,476
274,274,7.61608172400156,223.0,150,0.3,476
275,275,7.6438519719813485,223.0,150,0.3,476
276,276,7.671115940989694,223.0,150,0.3,476
277,277,7.7045765169896185,223.0,150,0.3,476
278,278,7.733133707981324,223.0,150,0.3,476
279,279,7.760363239998696,223.0,150,0.3,476
280,280,7.787396037980216,223.0,150,0.3,476
281,281,7.814551752991974,223.0,150,0.3,476
282,282,7.841960230987752,223.0,150,0.3,476
283,283,7.869398637005361,223.0,150,0.3,476
284,284,7.896751953987405,223.0,150,0.3,476
285,285,7.92369694498484,223.0,150,0.3,476
286,286,7.95083375700051,223.0,150,0.3,476
287,287,7.97825774300145,223.0,150,0.3,476
288,288,8.00558067599195,223.0,150,0.3,476
289,289,8.033536348986672,223.0,150,0.3,476
290,290,8.060758412990253,223.0,150,0.3,476
291,291,8.088060643000063,223.0,150,0.3,476
292,292,8.115353963978123,226.0,150,0.3,476
293,293,8.14318735600682,226.0,150,0.3,476
294,294,8.170469026983483,226.0,150,0.3,476
295,295,8.19776422198629,226.0,150,0.3,476
296,296,8.225530436000554,226.0,150,0.3,476
297,297,8.252691740985028,226.0,150,0.3,476
298,298,8.279742624989012,226.0,150,0.3,476
299,299,8.306734832003713,226.0,150,0.3,476
300,300,8.333604005980305,226.0,150,0.3,476
301,301,8.360921557992697,226.0,150,0.3,476
302,302,8.395219008991262,226.0,150,0.3,476
303,303,8.421630516997539,226.0,150,0.3,476
304,304,8.448696899984498,226.0,150,0.3,476
305,305,8.47575610500644,226.0,150,0.3,476
306,306,8.502522441995097,226.0,150,0.3,476
307,307,8.530073739006184,226.0,150,0.3,476
308,308,8.557046103000175,226.0,150,0.3,476
309,309,8.58421858298243,226.0,150,0.3,476
310,310,8.611435884988168,226.0,150,0.3,476
