,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,57219.0,9.277400022256188e-05,"[19, 8, 31, 48, 37, 24, 25, 13, 49, 2, 42, 33, 46, 10, 49, 4, 31, 19, 15, 15, 32, 21, 12, 3, 26, 12, 7, 29, 34, 39, 40, 33, 2, 15, 48, 35, 5, 42, 19, 32, 23, 23, 17, 17, 23, 32, 7, 28, 8, 36, 29, 9, 16, 4, 7, 0, 25, 31, 34, 44, 15, 48, 11, 1, 41, 28, 1, 46, 3, 14, 26, 46, 38, 21, 44, 39, 31, 35, 20, 31, 42, 13, 46, 4, 36, 16, 34, 36, 41, 24, 16, 13, 7, 5, 45, 11, 2, 18, 15, 27]",exponential,500,0.005,0.001,499.9997680650533,500,1901
1,1,57219.0,0.0005217500001890585,"[19, 8, 31, 48, 37, 24, 25, 13, 49, 2, 42, 33, 46, 10, 49, 4, 31, 19, 15, 15, 32, 21, 12, 3, 26, 12, 7, 29, 34, 39, 40, 33, 2, 15, 48, 35, 5, 42, 19, 32, 23, 23, 17, 17, 23, 32, 7, 28, 8, 36, 29, 9, 16, 4, 7, 0, 25, 31, 34, 44, 15, 48, 11, 1, 41, 28, 1, 46, 3, 14, 26, 46, 38, 21, 44, 39, 31, 35, 20, 31, 42, 13, 46, 4, 36, 16, 34, 36, 41, 24, 16, 13, 7, 5, 45, 11, 2, 18, 15, 27]",exponential,500,0.005,0.001,499.9986956267009,500,1901
2,101,72182.0,0.0140296080007829,"[19, 8, 31, 48, 37, 0, 25, 13, 49, 34, 39, 33, 46, 0, 49, 4, 31, 39, 37, 34, 42, 21, 19, 3, 41, 47, 7, 37, 38, 49, 40, 33, 1, 15, 29, 35, 11, 42, 34, 32, 23, 23, 46, 17, 23, 32, 21, 42, 8, 36, 43, 26, 22, 47, 7, 1, 34, 31, 34, 48, 12, 48, 44, 1, 41, 28, 46, 46, 26, 14, 12, 46, 13, 21, 44, 39, 31, 35, 36, 31, 45, 18, 46, 4, 36, 49, 28, 31, 2, 24, 37, 31, 41, 5, 45, 11, 46, 28, 26, 27]",exponential,500,0.005,0.001,499.9649272101562,500,1901
3,201,74939.0,0.02886121300070954,"[19, 8, 28, 48, 22, 39, 25, 13, 49, 28, 42, 33, 46, 0, 49, 4, 31, 39, 37, 34, 43, 21, 9, 3, 41, 47, 31, 8, 38, 49, 22, 49, 12, 15, 29, 35, 43, 42, 34, 32, 23, 11, 46, 18, 23, 48, 21, 42, 8, 33, 43, 26, 22, 47, 7, 1, 34, 31, 34, 34, 12, 48, 44, 13, 41, 28, 46, 46, 26, 46, 46, 38, 13, 21, 44, 39, 49, 35, 36, 35, 45, 18, 46, 36, 27, 35, 28, 34, 2, 24, 37, 39, 41, 5, 45, 11, 46, 28, 26, 27]",exponential,500,0.005,0.001,499.92785217330794,500,1901
4,301,77030.0,0.04526822300067579,"[8, 8, 28, 48, 5, 5, 18, 10, 49, 28, 42, 33, 46, 6, 49, 5, 31, 39, 37, 34, 43, 21, 19, 17, 41, 47, 29, 8, 45, 42, 22, 49, 13, 15, 29, 35, 48, 42, 41, 32, 40, 11, 46, 16, 23, 48, 21, 42, 8, 33, 48, 26, 25, 47, 7, 1, 36, 24, 35, 34, 12, 48, 44, 13, 44, 28, 46, 46, 42, 48, 46, 45, 13, 21, 44, 44, 49, 35, 36, 35, 45, 33, 46, 36, 27, 25, 28, 32, 2, 24, 37, 39, 32, 7, 45, 11, 46, 28, 26, 27]",exponential,500,0.005,0.001,499.8868422491072,500,1901
5,401,78823.0,0.06211882600109675,"[8, 8, 28, 48, 5, 5, 18, 10, 49, 31, 42, 33, 46, 6, 49, 5, 31, 39, 37, 34, 39, 40, 9, 17, 41, 47, 29, 8, 45, 42, 22, 49, 12, 12, 29, 35, 48, 0, 41, 32, 40, 11, 46, 16, 23, 48, 21, 42, 8, 33, 48, 26, 25, 47, 7, 1, 36, 24, 30, 33, 12, 48, 44, 13, 44, 28, 46, 46, 42, 48, 46, 45, 33, 21, 44, 47, 49, 35, 36, 35, 45, 49, 46, 36, 29, 25, 28, 32, 2, 20, 37, 39, 32, 7, 45, 14, 46, 28, 26, 32]",exponential,500,0.005,0.001,499.84472704967897,500,1901
6,501,79904.0,0.08019667799999297,"[8, 8, 28, 48, 5, 5, 18, 10, 49, 31, 40, 33, 46, 4, 49, 5, 31, 36, 37, 34, 39, 40, 9, 17, 41, 47, 22, 8, 45, 42, 22, 49, 12, 12, 29, 35, 48, 0, 41, 43, 40, 11, 46, 16, 23, 48, 24, 42, 8, 41, 48, 26, 25, 47, 7, 1, 36, 24, 30, 33, 12, 48, 44, 17, 43, 28, 46, 46, 42, 48, 46, 45, 46, 21, 44, 47, 49, 35, 36, 35, 45, 49, 46, 30, 29, 25, 28, 32, 2, 20, 37, 39, 33, 7, 44, 14, 46, 28, 26, 32]",exponential,500,0.005,0.001,499.7995484965476,500,1901
7,601,79902.0,0.09958653600006073,"[8, 8, 28, 48, 5, 9, 18, 10, 49, 31, 40, 33, 46, 4, 49, 5, 31, 36, 37, 34, 39, 40, 9, 17, 41, 47, 22, 8, 45, 42, 21, 49, 12, 12, 29, 35, 48, 0, 41, 43, 40, 11, 46, 28, 23, 48, 24, 42, 8, 41, 48, 26, 25, 47, 7, 1, 36, 24, 30, 26, 12, 48, 44, 17, 43, 28, 46, 46, 42, 48, 46, 45, 46, 21, 44, 47, 49, 35, 36, 35, 45, 49, 46, 30, 29, 25, 28, 32, 2, 20, 37, 39, 33, 7, 44, 14, 46, 28, 26, 32]",exponential,500,0.005,0.001,499.7510956339516,500,1901
8,701,79938.0,0.12029255800007377,"[8, 8, 28, 48, 5, 9, 18, 10, 49, 31, 40, 33, 46, 4, 49, 5, 31, 36, 37, 34, 39, 40, 9, 17, 41, 47, 22, 8, 45, 42, 21, 49, 12, 12, 29, 35, 48, 0, 41, 43, 40, 11, 46, 28, 23, 48, 24, 42, 8, 41, 48, 26, 25, 47, 7, 0, 36, 24, 30, 26, 12, 48, 44, 17, 43, 28, 46, 46, 42, 48, 46, 45, 46, 21, 44, 47, 49, 35, 36, 35, 45, 49, 46, 30, 29, 25, 28, 32, 2, 20, 37, 39, 33, 9, 44, 14, 46, 28, 26, 32]",exponential,500,0.005,0.001,499.6993590262425,500,1901
9,801,80075.0,0.14218331600022793,"[8, 8, 28, 48, 5, 4, 18, 10, 49, 45, 40, 33, 46, 4, 49, 5, 31, 36, 37, 34, 37, 40, 9, 17, 41, 47, 22, 8, 45, 42, 21, 49, 12, 12, 29, 35, 48, 0, 41, 43, 40, 11, 46, 28, 23, 48, 24, 42, 8, 41, 48, 26, 25, 47, 7, 0, 36, 24, 30, 26, 12, 48, 44, 17, 43, 28, 46, 46, 42, 48, 46, 45, 46, 21, 44, 47, 49, 35, 36, 35, 45, 49, 46, 30, 29, 25, 28, 32, 2, 20, 37, 39, 33, 9, 44, 14, 46, 28, 26, 32]",exponential,500,0.005,0.001,499.6446680306591,500,1901
