,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037271119999786606,66392.0,True,100,0.8,49
1,1,3.8805134590002126,70334.0,True,100,0.8,49
2,2,7.5116654060002475,70334.0,True,100,0.8,49
3,3,11.120545327999935,70334.0,True,100,0.8,49
4,4,14.672381544000018,70960.0,True,100,0.8,49
5,5,18.109221495000384,70960.0,True,100,0.8,49
6,6,21.55899211600081,70960.0,True,100,0.8,49
7,7,24.970428182001342,70960.0,True,100,0.8,49
8,8,28.385499703999812,70960.0,True,100,0.8,49
9,9,31.744582974000878,70960.0,True,100,0.8,49
