,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003736754006240517,69945.0,True,100,0.6,49
1,1,3.1366763429832645,69945.0,True,100,0.6,49
2,2,6.1848252399940975,69945.0,True,100,0.6,49
3,3,9.10670767800184,70342.0,True,100,0.6,49
4,4,12.07913301300141,74048.0,True,100,0.6,49
5,5,14.938298346998636,74048.0,True,100,0.6,49
6,6,17.80182905498077,74048.0,True,100,0.6,49
7,7,20.687007697997615,74048.0,True,100,0.6,49
8,8,23.55458336797892,74048.0,True,100,0.6,49
9,9,26.415000282984693,74379.0,True,100,0.6,49
10,10,29.199758479982847,74379.0,True,100,0.6,49
11,11,31.96723413799191,74379.0,True,100,0.6,49
12,12,34.719137994979974,74379.0,True,100,0.6,49
13,13,37.484640658978606,74379.0,True,100,0.6,49
14,14,40.625383128004614,74379.0,True,100,0.6,49
