,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.018938360997708514,93.0,True,250,0.5,146
1,1,0.0863490010087844,93.0,True,250,0.5,146
2,2,0.1539594829955604,93.0,True,250,0.5,146
3,3,0.21616766400984488,93.0,True,250,0.5,146
4,4,0.2776286540029105,93.0,True,250,0.5,146
5,5,0.3423109690193087,93.0,True,250,0.5,146
6,6,0.4056476990226656,93.0,True,250,0.5,146
7,7,0.4690428010071628,93.0,True,250,0.5,146
8,8,0.5259325930092018,97.0,True,250,0.5,146
9,9,0.5819400770124048,97.0,True,250,0.5,146
10,10,0.6428717760136351,97.0,True,250,0.5,146
11,11,0.7084872740088031,97.0,True,250,0.5,146
12,12,0.7715053810097743,97.0,True,250,0.5,146
13,13,0.8308211730036419,97.0,True,250,0.5,146
14,14,0.8863888420164585,97.0,True,250,0.5,146
15,15,0.9462977170187514,100.0,True,250,0.5,146
16,16,1.003919834998669,100.0,True,250,0.5,146
17,17,1.0645885050180368,102.0,True,250,0.5,146
18,18,1.121050889021717,102.0,True,250,0.5,146
19,19,1.1763620150159113,102.0,True,250,0.5,146
20,20,1.2310776869999245,102.0,True,250,0.5,146
21,21,1.291235658020014,103.0,True,250,0.5,146
22,22,1.3683953740110155,104.0,True,250,0.5,146
23,23,1.4284686699975282,104.0,True,250,0.5,146
24,24,1.4921420120226685,104.0,True,250,0.5,146
25,25,1.5645940930116922,104.0,True,250,0.5,146
26,26,1.6360323810076807,104.0,True,250,0.5,146
27,27,1.717174845020054,104.0,True,250,0.5,146
28,28,1.7928732990112621,104.0,True,250,0.5,146
29,29,1.8686498210008722,104.0,True,250,0.5,146
30,30,1.9391819660086185,104.0,True,250,0.5,146
31,31,2.0194203360006213,104.0,True,250,0.5,146
32,32,2.100447011005599,104.0,True,250,0.5,146
33,33,2.1768324600125197,104.0,True,250,0.5,146
34,34,2.248801802023081,104.0,True,250,0.5,146
35,35,2.3251086770033,104.0,True,250,0.5,146
36,36,2.402176445000805,104.0,True,250,0.5,146
37,37,2.483092664013384,104.0,True,250,0.5,146
38,38,2.5594708989956416,104.0,True,250,0.5,146
39,39,2.635978945007082,104.0,True,250,0.5,146
40,40,2.7121601889957674,104.0,True,250,0.5,146
41,41,2.782965682010399,104.0,True,250,0.5,146
42,42,2.8641729470109567,104.0,True,250,0.5,146
43,43,2.940154570998857,104.0,True,250,0.5,146
44,44,3.0108050190028735,104.0,True,250,0.5,146
45,45,3.0863407010037918,104.0,True,250,0.5,146
46,46,3.156904008006677,104.0,True,250,0.5,146
47,47,3.238271305017406,104.0,True,250,0.5,146
48,48,3.3147699430119246,104.0,True,250,0.5,146
49,49,3.3914869590080343,104.0,True,250,0.5,146
50,50,3.461262185999658,104.0,True,250,0.5,146
51,51,3.531918491004035,104.0,True,250,0.5,146
52,52,3.6129813070001546,104.0,True,250,0.5,146
53,53,3.6841085939959157,104.0,True,250,0.5,146
54,54,3.7594953780062497,104.0,True,250,0.5,146
55,55,3.830119292018935,104.0,True,250,0.5,146
56,56,3.906221022014506,104.0,True,250,0.5,146
57,57,3.9878626150020864,104.0,True,250,0.5,146
58,58,4.064264054002706,104.0,True,250,0.5,146
59,59,4.134346278995508,104.0,True,250,0.5,146
60,60,4.205103971995413,104.0,True,250,0.5,146
61,61,4.280420073017012,104.0,True,250,0.5,146
62,62,4.357732839998789,104.0,True,250,0.5,146
63,63,4.433587421022821,104.0,True,250,0.5,146
64,64,4.503627366997534,104.0,True,250,0.5,146
65,65,4.5798834960151,104.0,True,250,0.5,146
66,66,4.656005091004772,104.0,True,250,0.5,146
67,67,4.737638930004323,104.0,True,250,0.5,146
68,68,4.808585187012795,104.0,True,250,0.5,146
69,69,4.8855185419961344,104.0,True,250,0.5,146
70,70,4.961869437014684,104.0,True,250,0.5,146
71,71,5.038402472011512,104.0,True,250,0.5,146
72,72,5.114986351021798,104.0,True,250,0.5,146
