,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00012331700418144464,10.0,50,4901
1,1,0.0005942020216025412,10.0,50,4901
2,2,0.004959389014402404,10.0,50,4901
3,3,0.005119419016409665,10.0,50,4901
4,4,0.005269700021017343,10.0,50,4901
5,5,0.005418446002295241,10.0,50,4901
6,6,0.005565958010265604,10.0,50,4901
7,7,0.005712701007723808,10.0,50,4901
8,8,0.005859023018274456,10.0,50,4901
9,9,0.006004916998790577,10.0,50,4901
10,10,0.006151780020445585,10.0,50,4901
11,11,0.006243087002076209,10.0,50,4901
12,12,0.006405171996448189,10.0,50,4901
13,13,0.00655352501780726,11.0,50,4901
14,14,0.006695142015814781,11.0,50,4901
15,15,0.0068413020053412765,11.0,50,4901
16,16,0.0069994350196793675,11.0,50,4901
17,17,0.007160217995988205,11.0,50,4901
18,18,0.007314996008062735,11.0,50,4901
19,19,0.007461254019290209,10.0,50,4901
20,20,0.00761345901992172,10.0,50,4901
21,21,0.00776450100238435,5.0,50,4901
22,22,0.007915263005997986,5.0,50,4901
23,23,0.008061707019805908,5.0,50,4901
24,24,0.008213365013943985,5.0,50,4901
25,25,0.00836432899814099,5.0,50,4901
26,26,0.00851191600668244,6.0,50,4901
27,27,0.008659372018883005,6.0,50,4901
28,28,0.00880591300665401,5.0,50,4901
29,29,0.008952681004302576,6.0,50,4901
30,30,0.009099710994632915,6.0,50,4901
31,31,0.009245499997632578,6.0,50,4901
32,32,0.009396302019013092,6.0,50,4901
33,33,0.009542723011691123,6.0,50,4901
34,34,0.009693005005829036,6.0,50,4901
35,35,0.009840801008976996,6.0,50,4901
36,36,0.009987978002754971,6.0,50,4901
37,37,0.010140300000784919,6.0,50,4901
38,38,0.010304449999239296,7.0,50,4901
39,39,0.0104579430189915,8.0,50,4901
40,40,0.010604748997138813,8.0,50,4901
41,41,0.010756569012301043,6.0,50,4901
42,42,0.010907265008427203,4.0,50,4901
43,43,0.011087330000009388,4.0,50,4901
44,44,0.011259980004979298,4.0,50,4901
45,45,0.01142789502046071,5.0,50,4901
46,46,0.01157699100440368,5.0,50,4901
47,47,0.011724893003702164,5.0,50,4901
48,48,0.011871816008351743,5.0,50,4901
49,49,0.012018680019536987,5.0,50,4901
50,50,0.01217053399886936,5.0,50,4901
51,51,0.012345152004854754,5.0,50,4901
52,52,0.01249303700751625,5.0,50,4901
53,53,0.012644406000617892,5.0,50,4901
54,54,0.012799821008229628,5.0,50,4901
55,55,0.012951758020790294,5.0,50,4901
56,56,0.013105412013828754,7.0,50,4901
57,57,0.013253003999125212,7.0,50,4901
58,58,0.013400583004113287,7.0,50,4901
59,59,0.013549471012083814,5.0,50,4901
60,60,0.01369715400505811,5.0,50,4901
61,61,0.013844327011611313,5.0,50,4901
62,62,0.013997770001878962,5.0,50,4901
63,63,0.014171209011692554,9.0,50,4901
64,64,0.014314264000859112,9.0,50,4901
65,65,0.01446793501963839,9.0,50,4901
66,66,0.014621734997490421,7.0,50,4901
67,67,0.01477045300998725,7.0,50,4901
68,68,0.01491711800917983,7.0,50,4901
69,69,0.015076968003995717,7.0,50,4901
70,70,0.015230794000672176,7.0,50,4901
71,71,0.015398182993521914,7.0,50,4901
72,72,0.015544523019343615,7.0,50,4901
73,73,0.015693708002800122,7.0,50,4901
74,74,0.01584714199998416,7.0,50,4901
75,75,0.015999196999473497,8.0,50,4901
76,76,0.016142284002853557,8.0,50,4901
77,77,0.016294230008497834,7.0,50,4901
78,78,0.01646029099356383,7.0,50,4901
79,79,0.01661494601285085,7.0,50,4901
80,80,0.01677001701318659,7.0,50,4901
81,81,0.016924092022236437,7.0,50,4901
82,82,0.017076434014597908,7.0,50,4901
83,83,0.017228131997399032,7.0,50,4901
84,84,0.017401699995389208,7.0,50,4901
85,85,0.017549362004501745,7.0,50,4901
86,86,0.01770154101541266,7.0,50,4901
87,87,0.017854336998425424,7.0,50,4901
88,88,0.018005843012360856,7.0,50,4901
89,89,0.018158164020860568,7.0,50,4901
90,90,0.01830966499983333,7.0,50,4901
91,91,0.01846325001679361,7.0,50,4901
92,92,0.01861078100046143,7.0,50,4901
93,93,0.018765432003419846,7.0,50,4901
94,94,0.018913094012532383,7.0,50,4901
95,95,0.01908851900952868,7.0,50,4901
96,96,0.019242056005168706,7.0,50,4901
97,97,0.019396863994188607,7.0,50,4901
98,98,0.019549024000298232,7.0,50,4901
99,99,0.01970164099475369,7.0,50,4901
100,100,0.019854386016959324,7.0,50,4901
101,101,0.0200074769963976,7.0,50,4901
102,102,0.02487635801662691,6.0,50,4901
103,103,0.025045271002454683,6.0,50,4901
104,104,0.025204263016348705,6.0,50,4901
105,105,0.025356369995279238,6.0,50,4901
106,106,0.025507245009066537,6.0,50,4901
107,107,0.025660237995907664,6.0,50,4901
108,108,0.025813640997512266,6.0,50,4901
109,109,0.025965961016481742,6.0,50,4901
110,110,0.026142535003600642,8.0,50,4901
111,111,0.026294206007150933,8.0,50,4901
112,112,0.026444098009960726,8.0,50,4901
113,113,0.026615234004566446,8.0,50,4901
114,114,0.02677276500617154,8.0,50,4901
115,115,0.027034449012717232,8.0,50,4901
116,116,0.027338801010046154,8.0,50,4901
117,117,0.027575940010137856,8.0,50,4901
118,118,0.027738527016481385,8.0,50,4901
119,119,0.027894094004295766,8.0,50,4901
120,120,0.02804986701812595,8.0,50,4901
121,121,0.0282734330103267,8.0,50,4901
122,122,0.0286113950132858,8.0,50,4901
123,123,0.028784864000044763,7.0,50,4901
124,124,0.028942433011252433,7.0,50,4901
125,125,0.029112621006788686,7.0,50,4901
126,126,0.029348901007324457,7.0,50,4901
127,127,0.029578885005321354,7.0,50,4901
128,128,0.029742647020611912,7.0,50,4901
129,129,0.029907884018030018,7.0,50,4901
130,130,0.03014734000316821,7.0,50,4901
131,131,0.030363641009898856,7.0,50,4901
132,132,0.0305257530126255,7.0,50,4901
133,133,0.03071174302021973,7.0,50,4901
134,134,0.03102308901725337,7.0,50,4901
135,135,0.031185683008516207,7.0,50,4901
136,136,0.0314304240164347,7.0,50,4901
137,137,0.03166759602027014,7.0,50,4901
138,138,0.03192309199948795,7.0,50,4901
139,139,0.03212166001321748,7.0,50,4901
140,140,0.03228525401209481,7.0,50,4901
141,141,0.03244638000614941,7.0,50,4901
142,142,0.03261839100741781,7.0,50,4901
143,143,0.03277037001680583,7.0,50,4901
144,144,0.03294351202202961,7.0,50,4901
145,145,0.03310034700552933,7.0,50,4901
146,146,0.03325832600239664,7.0,50,4901
147,147,0.03341257700230926,6.0,50,4901
148,148,0.033589051017770544,5.0,50,4901
149,149,0.03375150801730342,5.0,50,4901
150,150,0.033909485006006435,5.0,50,4901
151,151,0.03406869500759058,5.0,50,4901
152,152,0.034221349022118375,5.0,50,4901
153,153,0.034373675007373095,5.0,50,4901
154,154,0.03452539801946841,7.0,50,4901
155,155,0.03467874400666915,7.0,50,4901
156,156,0.0348308400134556,7.0,50,4901
157,157,0.03502279499662109,5.0,50,4901
158,158,0.03518363100010902,5.0,50,4901
159,159,0.035343743016710505,5.0,50,4901
160,160,0.0355020510032773,5.0,50,4901
161,161,0.0356604490079917,5.0,50,4901
162,162,0.03581539000151679,5.0,50,4901
163,163,0.035972173005575314,5.0,50,4901
164,164,0.03612627199618146,5.0,50,4901
165,165,0.03628511700662784,5.0,50,4901
166,166,0.036439335002796724,5.0,50,4901
167,167,0.03659770300146192,5.0,50,4901
