,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,54422.0,9.653100096329581e-05,"[42, 19, 5, 49, 46, 2, 8, 24, 34, 17, 5, 21, 47, 42, 10, 11, 36, 4, 43, 1, 3, 9, 5, 14, 6, 21, 13, 8, 18, 0, 29, 9, 13, 10, 13, 15, 3, 28, 3, 31, 21, 11, 42, 34, 25, 29, 22, 25, 3, 35, 21, 41, 26, 35, 38, 11, 9, 32, 27, 46, 44, 28, 34, 49, 13, 5, 14, 19, 40, 13, 15, 7, 27, 14, 11, 35, 16, 43, 47, 20, 19, 49, 37, 38, 6, 14, 36, 40, 1, 10, 35, 18, 20, 4, 42, 16, 14, 8, 34, 36]",0,901,0
1,1,54503.0,0.0005042060001869686,"[42, 19, 5, 49, 46, 29, 8, 24, 34, 17, 5, 21, 47, 42, 10, 11, 36, 4, 43, 1, 3, 9, 5, 14, 6, 21, 13, 8, 18, 0, 29, 9, 13, 10, 13, 15, 3, 28, 3, 31, 21, 11, 42, 34, 25, 29, 22, 25, 3, 35, 21, 41, 26, 35, 38, 11, 9, 32, 27, 46, 44, 28, 34, 49, 13, 5, 14, 19, 40, 13, 15, 7, 27, 14, 11, 35, 16, 43, 47, 20, 19, 49, 37, 38, 6, 14, 36, 40, 1, 10, 35, 18, 20, 4, 42, 16, 14, 8, 34, 36]",0,901,0
2,101,66559.0,0.012358891999610933,"[42, 35, 5, 49, 46, 30, 8, 38, 34, 17, 16, 21, 47, 42, 10, 11, 47, 4, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 3, 28, 27, 31, 21, 11, 42, 34, 25, 47, 47, 25, 4, 35, 32, 47, 37, 35, 38, 11, 9, 32, 27, 46, 44, 28, 34, 49, 36, 5, 28, 37, 40, 22, 37, 12, 27, 19, 11, 43, 37, 43, 47, 39, 19, 49, 37, 38, 6, 31, 36, 40, 29, 10, 35, 18, 20, 24, 42, 16, 24, 8, 47, 36]",0,901,0
3,201,72721.0,0.024908949999371544,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 25, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
4,301,72931.0,0.038578359000894125,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
5,401,72931.0,0.05371940000077302,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
6,501,72931.0,0.06982163400061836,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
7,601,72931.0,0.08715498700075841,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
8,701,72931.0,0.10599588500008394,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
9,801,72931.0,0.11630752299970482,"[42, 35, 37, 49, 46, 30, 8, 38, 34, 46, 30, 21, 47, 42, 10, 11, 47, 12, 43, 39, 25, 9, 44, 24, 6, 21, 13, 44, 18, 0, 29, 9, 32, 10, 13, 15, 36, 28, 27, 31, 21, 11, 45, 34, 25, 47, 47, 31, 4, 35, 32, 47, 37, 35, 38, 11, 45, 32, 27, 46, 44, 28, 34, 49, 36, 24, 28, 37, 40, 22, 37, 28, 27, 28, 11, 43, 37, 43, 47, 39, 27, 49, 37, 38, 36, 49, 36, 40, 42, 10, 35, 18, 20, 38, 42, 16, 47, 8, 47, 36]",0,901,0
