,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005645597993861884,115188.0,True,150,0.5,49
1,1,8.725977420021081,115623.0,True,150,0.5,49
2,2,17.241222898999695,116026.0,True,150,0.5,49
3,3,25.568375338014448,118220.0,True,150,0.5,49
4,4,33.84587530101999,121271.0,True,150,0.5,49
5,5,41.94024672699743,122104.0,True,150,0.5,49
6,6,49.92680356602068,122494.0,True,150,0.5,49
7,7,57.90437685299548,122494.0,True,150,0.5,49
8,8,65.81276324600913,122494.0,True,150,0.5,49
9,9,73.71498598001199,123392.0,True,150,0.5,49
10,10,81.55411910099792,123392.0,True,150,0.5,49
11,11,89.41144555801293,123505.0,True,150,0.5,49
12,12,97.2831424010219,123850.0,True,150,0.5,49
13,13,105.08872845300357,124082.0,True,150,0.5,49
14,14,113.06494742500945,124082.0,True,150,0.5,49
15,15,120.71158420600113,124118.0,True,150,0.5,49
16,16,128.727592826006,124118.0,True,150,0.5,49
17,17,137.42080029300996,124118.0,True,150,0.5,49
18,18,145.45428603800246,124118.0,True,150,0.5,49
19,19,154.87341657601064,124118.0,True,150,0.5,49
20,20,166.8427907480218,124118.0,True,150,0.5,49
