,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,57219.0,0.00010645499969541561,"[19, 8, 31, 48, 37, 24, 25, 13, 49, 2, 42, 33, 46, 10, 49, 4, 31, 19, 15, 15, 32, 21, 12, 3, 26, 12, 7, 29, 34, 39, 40, 33, 2, 15, 48, 35, 5, 42, 19, 32, 23, 23, 17, 17, 23, 32, 7, 28, 8, 36, 29, 9, 16, 4, 7, 0, 25, 31, 34, 44, 15, 48, 11, 1, 41, 28, 1, 46, 3, 14, 26, 46, 38, 21, 44, 39, 31, 35, 20, 31, 42, 13, 46, 4, 36, 16, 34, 36, 41, 24, 16, 13, 7, 5, 45, 11, 2, 18, 15, 27]",0,901,0
1,1,57219.0,0.0005147889987711096,"[19, 8, 31, 48, 37, 24, 25, 13, 49, 2, 42, 33, 46, 10, 49, 4, 31, 19, 15, 15, 32, 21, 12, 3, 26, 12, 7, 29, 34, 39, 40, 33, 2, 15, 48, 35, 5, 42, 19, 32, 23, 23, 17, 17, 23, 32, 7, 28, 8, 36, 29, 9, 16, 4, 7, 0, 25, 31, 34, 44, 15, 48, 11, 1, 41, 28, 1, 46, 3, 14, 26, 46, 38, 21, 44, 39, 31, 35, 20, 31, 42, 13, 46, 4, 36, 16, 34, 36, 41, 24, 16, 13, 7, 5, 45, 11, 2, 18, 15, 27]",0,901,0
2,101,73672.0,0.011994683000011719,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 42, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
3,201,73672.0,0.024185150999983307,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 42, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
4,301,73676.0,0.03773178499977803,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 44, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
5,401,73676.0,0.053041825000036624,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 44, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
6,501,73676.0,0.0691784259997803,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 44, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
7,601,73676.0,0.08658423899942136,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 44, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
8,701,73676.0,0.10524862300007953,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 44, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
9,801,73682.0,0.12524977099928947,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 47, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
10,901,73682.0,0.14655047399901378,"[19, 8, 31, 48, 37, 44, 31, 13, 49, 40, 44, 33, 46, 26, 49, 4, 31, 19, 37, 34, 32, 21, 12, 3, 33, 12, 7, 29, 34, 39, 40, 33, 49, 15, 48, 35, 48, 47, 19, 32, 23, 23, 23, 17, 23, 32, 42, 42, 8, 36, 43, 27, 49, 20, 7, 1, 26, 31, 34, 44, 21, 48, 44, 1, 41, 28, 44, 46, 15, 14, 26, 46, 38, 21, 44, 39, 33, 35, 36, 31, 42, 25, 46, 7, 36, 22, 34, 36, 41, 24, 48, 44, 41, 36, 45, 11, 46, 18, 23, 47]",0,901,0
