,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037963529994158307,65653.0,True,100,0.4,49
1,1,2.491368719000093,70091.0,True,100,0.4,49
2,2,4.9317638850006915,70091.0,True,100,0.4,49
3,3,7.276347368000643,70091.0,True,100,0.4,49
4,4,9.5350196899999,70091.0,True,100,0.4,49
5,5,11.766012494999813,70702.0,True,100,0.4,49
6,6,13.983637692999764,70993.0,True,100,0.4,49
7,7,16.236323185999936,71098.0,True,100,0.4,49
8,8,18.447525962999862,71176.0,True,100,0.4,49
9,9,20.698961363001217,71176.0,True,100,0.4,49
10,10,22.942751108001175,71176.0,True,100,0.4,49
11,11,25.466409610000483,71176.0,True,100,0.4,49
12,12,28.027312229000017,71176.0,True,100,0.4,49
13,13,30.552999448000264,71176.0,True,100,0.4,49
