,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,57360.0,9.416100147063844e-05,"[4, 26, 15, 23, 44, 8, 28, 4, 25, 31, 5, 1, 39, 3, 24, 3, 20, 45, 3, 1, 22, 31, 48, 47, 9, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 1, 22, 27, 49, 18, 28, 36, 34, 30, 37, 40, 43, 48, 38, 2, 5, 9, 22, 48, 11, 2, 43, 26, 20, 19, 10, 17, 14, 19, 37, 42, 23, 14, 7, 26, 15, 14, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 24, 9, 3, 15, 32, 31, 5, 36, 19, 46, 19, 11, 37, 2, 17]",0,901,0
1,1,57885.0,0.0005042010016040877,"[4, 26, 15, 23, 44, 8, 28, 4, 25, 31, 5, 1, 39, 3, 24, 3, 20, 45, 3, 1, 22, 31, 48, 47, 9, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 1, 22, 27, 49, 18, 28, 36, 34, 30, 37, 40, 43, 48, 38, 2, 5, 9, 22, 48, 11, 2, 43, 26, 20, 19, 10, 17, 14, 19, 37, 42, 23, 14, 7, 26, 15, 14, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 24, 30, 3, 15, 32, 31, 5, 36, 19, 46, 19, 11, 37, 2, 17]",0,901,0
2,101,69535.0,0.011843384001622326,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 31, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
3,201,69535.0,0.024070577001111815,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 31, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
4,301,69581.0,0.0376955480005563,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
5,401,69581.0,0.052742332001798786,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
6,501,69581.0,0.0687766510000074,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
7,601,69581.0,0.08650610600125219,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
8,701,69581.0,0.10532149200116692,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
9,801,69581.0,0.11700997600019036,"[21, 26, 39, 43, 44, 8, 28, 49, 44, 31, 5, 1, 39, 3, 24, 3, 36, 45, 28, 1, 22, 32, 48, 47, 13, 16, 44, 45, 21, 36, 9, 32, 10, 47, 42, 25, 22, 27, 49, 18, 28, 36, 35, 30, 37, 40, 49, 48, 38, 2, 23, 9, 22, 48, 45, 11, 43, 30, 20, 19, 10, 17, 29, 37, 46, 42, 23, 26, 8, 39, 42, 20, 12, 39, 24, 46, 37, 29, 13, 46, 3, 2, 44, 44, 45, 32, 44, 3, 15, 32, 31, 5, 36, 23, 46, 40, 45, 37, 26, 17]",0,901,0
