,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.000573744997382164,86.0,3500,1401
1,1,0.002132950001396239,86.0,3500,1401
2,2,0.009411970997462049,86.0,3500,1401
3,3,0.010448205001011956,84.0,3500,1401
4,4,0.011484991999168415,84.0,3500,1401
5,5,0.012505578000855166,84.0,3500,1401
6,6,0.013507942996511701,86.0,3500,1401
7,7,0.014522265002597123,84.0,3500,1401
8,8,0.015551657001196872,84.0,3500,1401
9,9,0.016546888000448234,82.0,3500,1401
10,10,0.017559400999743957,82.0,3500,1401
11,11,0.018553258996689692,84.0,3500,1401
12,12,0.01956925299600698,86.0,3500,1401
13,13,0.020579381998686586,84.0,3500,1401
14,14,0.021573988000454847,84.0,3500,1401
15,15,0.022580267999728676,82.0,3500,1401
16,16,0.02364569500059588,82.0,3500,1401
17,17,0.024653273001604248,84.0,3500,1401
18,18,0.025671472001704387,86.0,3500,1401
19,19,0.026661739000701346,86.0,3500,1401
20,20,0.027709677997336257,88.0,3500,1401
21,21,0.028708600999379996,88.0,3500,1401
22,22,0.029718361001869198,88.0,3500,1401
23,23,0.030753915998502634,88.0,3500,1401
24,24,0.03177737599617103,90.0,3500,1401
25,25,0.03282581600069534,92.0,3500,1401
26,26,0.03389770600188058,92.0,3500,1401
27,27,0.03495732900046278,92.0,3500,1401
28,28,0.03595589200267568,90.0,3500,1401
29,29,0.036959733995900024,92.0,3500,1401
30,30,0.03797330499946838,90.0,3500,1401
31,31,0.03899831300077494,90.0,3500,1401
32,32,0.04001404900191119,92.0,3500,1401
33,33,0.041019324999069795,94.0,3500,1401
34,34,0.042014993996417616,96.0,3500,1401
35,35,0.04305548800039105,96.0,3500,1401
36,36,0.044055266997020226,94.0,3500,1401
37,37,0.04507619800278917,96.0,3500,1401
38,38,0.04607074100204045,98.0,3500,1401
39,39,0.04708288500114577,98.0,3500,1401
40,40,0.048097771003085654,98.0,3500,1401
41,41,0.049100949996500276,100.0,3500,1401
42,42,0.05011361600190867,102.0,3500,1401
43,43,0.05113502700260142,102.0,3500,1401
44,44,0.05213764299696777,102.0,3500,1401
45,45,0.05315771399909863,102.0,3500,1401
46,46,0.05420700599643169,102.0,3500,1401
47,47,0.055241816997295246,104.0,3500,1401
48,48,0.05623341300088214,104.0,3500,1401
49,49,0.05724273699888727,102.0,3500,1401
50,50,0.058258338998712134,102.0,3500,1401
51,51,0.05927890200109687,104.0,3500,1401
52,52,0.060295443996437825,106.0,3500,1401
53,53,0.061289466997550335,104.0,3500,1401
