,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.000124351994600147,5.0,0,2101,0
1,1,0.0004975489864591509,5.0,0,2101,0
2,2,0.004468691986403428,5.0,0,2101,0
3,3,0.004568779986584559,6.0,0,2101,0
4,4,0.004716326991911046,6.0,0,2101,0
5,5,0.004803997988346964,6.0,0,2101,0
6,6,0.004912026997772045,6.0,0,2101,0
7,7,0.0049969489919021726,7.0,0,2101,0
8,8,0.005174010992050171,7.0,0,2101,0
9,9,0.005262985985609703,7.0,0,2101,0
10,10,0.005348530990886502,12.0,0,2101,0
11,11,0.005490868992637843,12.0,0,2101,0
12,12,0.005576280993409455,12.0,0,2101,0
13,13,0.005661067989422008,12.0,0,2101,0
14,14,0.005745919988839887,12.0,0,2101,0
15,15,0.005830962996697053,12.0,0,2101,0
16,16,0.00591602799249813,12.0,0,2101,0
17,17,0.006002419992000796,12.0,0,2101,0
18,18,0.00608791399281472,12.0,0,2101,0
19,19,0.006204449993674643,12.0,0,2101,0
20,20,0.006291848985711113,12.0,0,2101,0
21,21,0.006404000989277847,12.0,0,2101,0
22,22,0.0065428819943917915,12.0,0,2101,0
23,23,0.006651690986473113,12.0,0,2101,0
24,24,0.006739411997841671,12.0,0,2101,0
25,25,0.006826919998275116,12.0,0,2101,0
26,26,0.006915823993040249,12.0,0,2101,0
27,27,0.0070008519978728145,12.0,0,2101,0
28,28,0.007088533995556645,12.0,0,2101,0
29,29,0.007172390993218869,12.0,0,2101,0
30,30,0.007289748988114297,12.0,0,2101,0
31,31,0.007377328991424292,12.0,0,2101,0
32,32,0.007463640999048948,12.0,0,2101,0
33,33,0.007620088988915086,12.0,0,2101,0
34,34,0.007777376988087781,12.0,0,2101,0
35,35,0.007870014989748597,12.0,0,2101,0
36,36,0.007956341985845938,12.0,0,2101,0
37,37,0.008060851992922835,12.0,0,2101,0
38,38,0.008150618989020586,12.0,0,2101,0
39,39,0.008237486996222287,14.0,0,2101,0
40,40,0.008408684996538796,14.0,0,2101,0
41,41,0.008496481998008676,14.0,0,2101,0
42,42,0.008583205999457277,14.0,0,2101,0
43,43,0.00867054499394726,14.0,0,2101,0
44,44,0.008755666989600286,15.0,0,2101,0
45,45,0.008895877996110357,15.0,0,2101,0
46,46,0.008981620994745754,15.0,0,2101,0
47,47,0.009070193991647102,15.0,0,2101,0
48,48,0.00915782799711451,15.0,0,2101,0
49,49,0.009245770997949876,21.0,0,2101,0
50,50,0.009422020986676216,21.0,0,2101,0
51,51,0.009510980991763063,21.0,0,2101,0
52,52,0.009596959993359633,21.0,0,2101,0
53,53,0.009684660995844752,21.0,0,2101,0
54,54,0.009769940996193327,21.0,0,2101,0
55,55,0.009855565993348137,21.0,0,2101,0
56,56,0.009955772999092005,21.0,0,2101,0
57,57,0.010054318991024047,21.0,0,2101,0
58,58,0.010141560996999033,21.0,0,2101,0
59,59,0.01023141598852817,101.0,0,2101,0
60,60,0.01038023798901122,101.0,0,2101,0
61,61,0.010500032993149944,101.0,0,2101,0
62,62,0.010587850993033499,101.0,0,2101,0
63,63,0.010674310993636027,101.0,0,2101,0
64,64,0.010763787999167107,101.0,0,2101,0
65,65,0.010852232997422107,101.0,0,2101,0
66,66,0.01094177199411206,101.0,0,2101,0
67,67,0.011027677988749929,101.0,0,2101,0
68,68,0.011116718989796937,101.0,0,2101,0
69,69,0.01120586298929993,101.0,0,2101,0
70,70,0.011295688993413933,101.0,0,2101,0
71,71,0.011381759992218576,101.0,0,2101,0
72,72,0.011492056990391575,101.0,0,2101,0
73,73,0.011593361996347085,101.0,0,2101,0
74,74,0.011683638993417844,101.0,0,2101,0
75,75,0.011771150995627977,101.0,0,2101,0
76,76,0.011857954988954589,101.0,0,2101,0
77,77,0.011947451988817193,101.0,0,2101,0
78,78,0.012045121999108233,101.0,0,2101,0
79,79,0.012134496995713562,101.0,0,2101,0
80,80,0.012225027996464632,101.0,0,2101,0
81,81,0.012315343992668204,101.0,0,2101,0
82,82,0.012406058987835422,101.0,0,2101,0
83,83,0.01249282898788806,101.0,0,2101,0
84,84,0.012610336998477578,101.0,0,2101,0
85,85,0.012702004998573102,101.0,0,2101,0
86,86,0.01279019498906564,101.0,0,2101,0
87,87,0.012880060996394604,101.0,0,2101,0
88,88,0.012970443000085652,101.0,0,2101,0
89,89,0.013059077988145873,101.0,0,2101,0
90,90,0.013149825987056829,101.0,0,2101,0
91,91,0.013241396998637356,101.0,0,2101,0
92,92,0.013328799992450513,101.0,0,2101,0
93,93,0.013420411996776238,101.0,0,2101,0
94,94,0.01351085799979046,101.0,0,2101,0
95,95,0.013619238990941085,101.0,0,2101,0
96,96,0.013722203992074355,101.0,0,2101,0
97,97,0.013813764991937205,101.0,0,2101,0
98,98,0.013904782987083308,101.0,0,2101,0
99,99,0.013995541987242177,101.0,0,2101,0
100,100,0.014086943992879242,101.0,0,2101,0
101,101,0.014180863989167847,101.0,0,2101,0
102,102,0.019061141996644437,101.0,0,2101,0
103,103,0.019171584994182922,101.0,0,2101,0
104,104,0.019265765993623063,101.0,0,2101,0
105,105,0.019358998993993737,101.0,0,2101,0
106,106,0.019449024999630637,101.0,0,2101,0
107,107,0.019542296999134123,102.0,0,2101,0
108,108,0.019694333997904323,102.0,0,2101,0
109,109,0.019787117998930626,102.0,0,2101,0
110,110,0.0198802219965728,102.0,0,2101,0
111,111,0.01998294598888606,102.0,0,2101,0
112,112,0.020099024986848235,102.0,0,2101,0
113,113,0.020205425986205228,102.0,0,2101,0
114,114,0.020295760987210087,102.0,0,2101,0
115,115,0.020388158998684958,102.0,0,2101,0
116,116,0.020480981998844072,102.0,0,2101,0
117,117,0.020570712993503548,103.0,0,2101,0
118,118,0.02071741598774679,103.0,0,2101,0
119,119,0.020811258989851922,103.0,0,2101,0
120,120,0.02090149899595417,103.0,0,2101,0
121,121,0.02099152799928561,103.0,0,2101,0
122,122,0.021085060987388715,103.0,0,2101,0
123,123,0.021208500998909585,103.0,0,2101,0
124,124,0.021304760986822657,103.0,0,2101,0
125,125,0.02139839399023913,103.0,0,2101,0
126,126,0.021494439992238767,103.0,0,2101,0
127,127,0.02159042599669192,103.0,0,2101,0
128,128,0.02168367699778173,103.0,0,2101,0
129,129,0.021780230992590077,103.0,0,2101,0
130,130,0.02187317199422978,103.0,0,2101,0
131,131,0.021965126987197436,103.0,0,2101,0
132,132,0.022060386996599846,103.0,0,2101,0
133,133,0.022155201993882656,103.0,0,2101,0
134,134,0.022279717988567427,103.0,0,2101,0
135,135,0.022372146995621733,103.0,0,2101,0
136,136,0.022466159993200563,103.0,0,2101,0
137,137,0.02256103498802986,103.0,0,2101,0
138,138,0.02265263999288436,103.0,0,2101,0
139,139,0.022744492991478182,103.0,0,2101,0
140,140,0.02283973699377384,103.0,0,2101,0
141,141,0.022934942986466922,103.0,0,2101,0
142,142,0.02302876398607623,103.0,0,2101,0
143,143,0.023122729995520785,103.0,0,2101,0
144,144,0.023217084992211312,103.0,0,2101,0
145,145,0.023339597988524474,103.0,0,2101,0
146,146,0.02343387699511368,103.0,0,2101,0
147,147,0.023526440985733643,103.0,0,2101,0
148,148,0.023618519990122877,103.0,0,2101,0
149,149,0.023713425995083526,103.0,0,2101,0
150,150,0.02382573898648843,103.0,0,2101,0
151,151,0.023921020998386666,103.0,0,2101,0
152,152,0.024028342988458462,103.0,0,2101,0
153,153,0.0241247329977341,103.0,0,2101,0
154,154,0.024221157989813946,103.0,0,2101,0
155,155,0.02433897799346596,103.0,0,2101,0
156,156,0.024447559990221635,103.0,0,2101,0
157,157,0.024543243998778053,103.0,0,2101,0
158,158,0.02463859599083662,103.0,0,2101,0
159,159,0.02473326798644848,103.0,0,2101,0
160,160,0.0248305029963376,103.0,0,2101,0
161,161,0.02492643499863334,103.0,0,2101,0
162,162,0.025019464999786578,103.0,0,2101,0
163,163,0.02511583898740355,103.0,0,2101,0
164,164,0.025224368990166113,103.0,0,2101,0
165,165,0.025331518991151825,103.0,0,2101,0
166,166,0.025459380995016545,103.0,0,2101,0
167,167,0.025558719993568957,103.0,0,2101,0
168,168,0.025652904994785786,104.0,0,2101,0
169,169,0.025807223995798267,104.0,0,2101,0
170,170,0.025904814989189617,104.0,0,2101,0
171,171,0.025998848999734037,104.0,0,2101,0
172,172,0.026096071989741176,104.0,0,2101,0
173,173,0.026191766999545507,104.0,0,2101,0
174,174,0.026290048990631476,104.0,0,2101,0
175,175,0.026383934993646108,104.0,0,2101,0
176,176,0.02651259399135597,104.0,0,2101,0
177,177,0.026612477988237515,104.0,0,2101,0
178,178,0.026709934987593442,104.0,0,2101,0
179,179,0.02680721099022776,104.0,0,2101,0
180,180,0.026901085991994478,104.0,0,2101,0
181,181,0.02699816899257712,104.0,0,2101,0
182,182,0.0270951539860107,104.0,0,2101,0
183,183,0.02718936398741789,104.0,0,2101,0
184,184,0.02728687899070792,104.0,0,2101,0
185,185,0.027383761989767663,104.0,0,2101,0
186,186,0.02748086999054067,104.0,0,2101,0
187,187,0.027607145995716564,104.0,0,2101,0
188,188,0.02770347699697595,104.0,0,2101,0
189,189,0.027801680989796296,104.0,0,2101,0
190,190,0.027899014996364713,104.0,0,2101,0
191,191,0.02800100899185054,104.0,0,2101,0
192,192,0.028100936993723735,104.0,0,2101,0
193,193,0.028196036990266293,104.0,0,2101,0
194,194,0.028292651986703277,104.0,0,2101,0
195,195,0.02840426100010518,104.0,0,2101,0
196,196,0.028514434990938753,104.0,0,2101,0
197,197,0.028644308986258693,104.0,0,2101,0
198,198,0.028744456998538226,104.0,0,2101,0
199,199,0.028842996995081194,107.0,0,2101,0
200,200,0.02899963098752778,107.0,0,2101,0
201,201,0.029096531987306662,109.0,0,2101,0
202,202,0.034525733994087204,109.0,0,2101,0
203,203,0.034642301994608715,109.0,0,2101,0
204,204,0.03474710098817013,109.0,0,2101,0
205,205,0.03484705899609253,109.0,0,2101,0
206,206,0.034947196996654384,109.0,0,2101,0
207,207,0.035077618987997994,109.0,0,2101,0
208,208,0.03518106898991391,109.0,0,2101,0
209,209,0.03527786099584773,109.0,0,2101,0
210,210,0.035386427989578806,109.0,0,2101,0
211,211,0.035496472992235795,109.0,0,2101,0
212,212,0.035595615991041996,109.0,0,2101,0
213,213,0.03569478399003856,109.0,0,2101,0
214,214,0.03579374599212315,109.0,0,2101,0
