,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005588912987150252,112057.0,True,150,0.8,49
1,1,12.721979018999264,113728.0,True,150,0.8,49
2,2,25.478156494995346,113728.0,True,150,0.8,49
3,3,37.30304695200175,115489.0,True,150,0.8,49
4,4,49.259669191000285,115489.0,True,150,0.8,49
5,5,60.890988282015314,116996.0,True,150,0.8,49
6,6,72.50560380099341,116996.0,True,150,0.8,49
7,7,84.08457159699174,120801.0,True,150,0.8,49
8,8,95.55156880800496,122408.0,True,150,0.8,49
9,9,107.18967498699203,122408.0,True,150,0.8,49
10,10,118.7430394749972,122408.0,True,150,0.8,49
11,11,130.3813053299964,122408.0,True,150,0.8,49
12,12,141.79452345499885,124329.0,True,150,0.8,49
13,13,153.30768503798754,124329.0,True,150,0.8,49
14,14,164.61321507499088,124329.0,True,150,0.8,49
15,15,176.17376220598817,124329.0,True,150,0.8,49
16,16,188.06186647398863,124329.0,True,150,0.8,49
17,17,199.70281220998731,124329.0,True,150,0.8,49
