,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0055943110201042145,113002.0,True,150,0.8,49
1,1,12.583647716994165,116206.0,True,150,0.8,49
2,2,24.708620235003764,116206.0,True,150,0.8,49
3,3,36.92652813001769,116206.0,True,150,0.8,49
4,4,49.00192349700956,116206.0,True,150,0.8,49
5,5,61.094563710998045,116206.0,True,150,0.8,49
6,6,73.01678480999544,116389.0,True,150,0.8,49
7,7,84.48934546500095,116643.0,True,150,0.8,49
8,8,96.21169054400525,119280.0,True,150,0.8,49
9,9,107.68894499499584,119280.0,True,150,0.8,49
10,10,119.34750550900935,119280.0,True,150,0.8,49
11,11,130.70996027401998,119280.0,True,150,0.8,49
12,12,141.88248281099368,119280.0,True,150,0.8,49
13,13,153.4799951800087,119280.0,True,150,0.8,49
