,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005610125983366743,112546.0,True,150,0.6,49
1,1,10.196403620007914,116919.0,True,150,0.6,49
2,2,19.939054482994834,119793.0,True,150,0.6,49
3,3,29.34421152100549,119793.0,True,150,0.6,49
4,4,38.74745498600532,119793.0,True,150,0.6,49
5,5,47.91351848398335,119793.0,True,150,0.6,49
6,6,57.111844722996466,121653.0,True,150,0.6,49
7,7,66.2315581679868,123407.0,True,150,0.6,49
8,8,75.45037600499927,123407.0,True,150,0.6,49
9,9,84.60229471098864,124829.0,True,150,0.6,49
10,10,93.66840517500532,126478.0,True,150,0.6,49
11,11,102.74119892899762,126478.0,True,150,0.6,49
12,12,111.81728677698993,127319.0,True,150,0.6,49
13,13,120.76048568298575,127319.0,True,150,0.6,49
14,14,129.85665179300122,127628.0,True,150,0.6,49
15,15,139.03548921499169,127886.0,True,150,0.6,49
16,16,148.0112486410071,128812.0,True,150,0.6,49
17,17,156.9186705799948,128855.0,True,150,0.6,49
18,18,165.8574713160051,128962.0,True,150,0.6,49
19,19,174.83217706700088,129287.0,True,150,0.6,49
20,20,183.6605240229983,129344.0,True,150,0.6,49
21,21,192.60310281498823,129344.0,True,150,0.6,49
22,22,201.49181607499486,129375.0,True,150,0.6,49
23,23,210.50386830198113,129402.0,True,150,0.6,49
24,24,219.2654631070036,129402.0,True,150,0.6,49
25,25,228.1803685640043,129402.0,True,150,0.6,49
26,26,236.9775531750056,129402.0,True,150,0.6,49
27,27,245.83578575699357,129402.0,True,150,0.6,49
28,28,254.78124717398896,129402.0,True,150,0.6,49
