,Iteration,Time,Fitness,Temperature,max_iters
0,0,9.32119983190205e-05,60601.0,3500,1401
1,1,0.0005156039987923577,61351.0,3500,1401
2,2,0.004822300999876461,61815.0,3500,1401
3,3,0.004925926999931107,61815.0,3500,1401
4,4,0.005007910000131233,61915.0,3500,1401
5,5,0.005102743998577353,62125.0,3500,1401
6,6,0.005192339000132051,62458.0,3500,1401
7,7,0.005281104999085073,62766.0,3500,1401
8,8,0.005371038998418953,62646.0,3500,1401
9,9,0.005468003999339999,63053.0,3500,1401
10,10,0.005558470998948906,63197.0,3500,1401
11,11,0.005647799998769187,63561.0,3500,1401
12,12,0.005738321999160689,63813.0,3500,1401
13,13,0.005828422999911709,64569.0,3500,1401
14,14,0.005918359998759115,63942.0,3500,1401
15,15,0.006014801998389885,63942.0,3500,1401
16,16,0.006090396998843062,63902.0,3500,1401
17,17,0.00620150999930047,63171.0,3500,1401
18,18,0.006307526999080437,63033.0,3500,1401
19,19,0.006403753999620676,63111.0,3500,1401
20,20,0.006495061999885365,63859.0,3500,1401
21,21,0.006585931998415617,63586.0,3500,1401
22,22,0.0066817979986808496,63586.0,3500,1401
23,23,0.006757833998563001,63740.0,3500,1401
24,24,0.006849744999271934,63965.0,3500,1401
25,25,0.006940874000065378,64594.0,3500,1401
26,26,0.007062851998853148,64594.0,3500,1401
27,27,0.007140365998566267,64888.0,3500,1401
28,28,0.007232415999169461,64536.0,3500,1401
29,29,0.007329537998884916,64513.0,3500,1401
30,30,0.00742666399855807,64695.0,3500,1401
31,31,0.007519006998336408,64866.0,3500,1401
32,32,0.007612779998453334,64726.0,3500,1401
33,33,0.00771039399842266,64786.0,3500,1401
34,34,0.007802878999427776,64135.0,3500,1401
35,35,0.00789979499859328,64066.0,3500,1401
36,36,0.007997357999556698,63516.0,3500,1401
37,37,0.008095057999526034,63502.0,3500,1401
38,38,0.008193147999918438,63202.0,3500,1401
39,39,0.008291606000057072,62608.0,3500,1401
40,40,0.008390529999815044,62776.0,3500,1401
41,41,0.008482800998535822,62656.0,3500,1401
42,42,0.00858087899905513,62690.0,3500,1401
43,43,0.00867311799993331,63140.0,3500,1401
44,44,0.008765564998611808,63312.0,3500,1401
45,45,0.00885745699997642,63321.0,3500,1401
46,46,0.0089493899995432,64011.0,3500,1401
47,47,0.009041887999046594,64333.0,3500,1401
48,48,0.00913335699988238,64957.0,3500,1401
49,49,0.009225874999174266,66233.0,3500,1401
50,50,0.009329454998805886,66305.0,3500,1401
51,51,0.009431126998606487,66833.0,3500,1401
52,52,0.009523034999801894,66545.0,3500,1401
53,53,0.009624257998439134,66269.0,3500,1401
54,54,0.009723901999677764,66269.0,3500,1401
55,55,0.009804172999793082,66989.0,3500,1401
56,56,0.009898528000121587,66997.0,3500,1401
57,57,0.009992178998800227,66865.0,3500,1401
58,58,0.010092636999615934,65725.0,3500,1401
59,59,0.01019437299873971,66121.0,3500,1401
60,60,0.010288667999702739,66541.0,3500,1401
61,61,0.010383118999016006,66629.0,3500,1401
62,62,0.010477202999027213,66781.0,3500,1401
63,63,0.010571802999038482,66748.0,3500,1401
64,64,0.010672468999473494,66454.0,3500,1401
65,65,0.01077362299838569,66454.0,3500,1401
66,66,0.01085377599883941,66265.0,3500,1401
67,67,0.010954527999274433,66265.0,3500,1401
68,68,0.01104401699922164,66188.0,3500,1401
69,69,0.011146658998768544,65616.0,3500,1401
70,70,0.011247810998611385,65550.0,3500,1401
71,71,0.011363195999365416,65394.0,3500,1401
72,72,0.011465105999377556,65706.0,3500,1401
73,73,0.011562553998373915,66428.0,3500,1401
74,74,0.011658056999294786,66568.0,3500,1401
75,75,0.01175398599843902,66661.0,3500,1401
76,76,0.011848326999825076,66925.0,3500,1401
77,77,0.011942307999561308,67324.0,3500,1401
78,78,0.012037043999953312,66806.0,3500,1401
79,79,0.01213925799856952,66306.0,3500,1401
80,80,0.01223998999921605,66546.0,3500,1401
81,81,0.012335338999037049,66458.0,3500,1401
82,82,0.012437087998478091,66320.0,3500,1401
83,83,0.012538590999611188,66068.0,3500,1401
84,84,0.012641393999729189,66355.0,3500,1401
85,85,0.012737978999211919,66823.0,3500,1401
86,86,0.012833824999688659,66823.0,3500,1401
87,87,0.012915192999571445,66743.0,3500,1401
88,88,0.013018300998737686,67481.0,3500,1401
89,89,0.013117200998749468,67581.0,3500,1401
90,90,0.013214886999776354,67737.0,3500,1401
91,91,0.013311019998582196,67668.0,3500,1401
92,92,0.013413028998911614,67674.0,3500,1401
93,93,0.013510044998838566,67628.0,3500,1401
94,94,0.01361449499927403,69128.0,3500,1401
95,95,0.013712695999856805,70085.0,3500,1401
96,96,0.013810175998514751,70465.0,3500,1401
97,97,0.013906919999499223,70488.0,3500,1401
98,98,0.01400377599929925,71511.0,3500,1401
99,99,0.014101173999733874,71351.0,3500,1401
100,100,0.014203699998688535,71431.0,3500,1401
101,101,0.014302419998784899,70990.0,3500,1401
102,102,0.019441164999079774,71074.0,3500,1401
103,103,0.019575351998355472,70819.0,3500,1401
104,104,0.019686110999828088,70897.0,3500,1401
105,105,0.01978882399998838,70897.0,3500,1401
106,106,0.019873595998433302,72241.0,3500,1401
107,107,0.01997788199878414,71537.0,3500,1401
108,108,0.02008459199896606,71217.0,3500,1401
109,109,0.02019093799935945,70755.0,3500,1401
110,110,0.020296385999245103,70475.0,3500,1401
111,111,0.02040252199913084,70409.0,3500,1401
112,112,0.02050742299979902,70759.0,3500,1401
113,113,0.02060604699909163,71223.0,3500,1401
114,114,0.020705376999103464,70651.0,3500,1401
115,115,0.020810935999179492,70651.0,3500,1401
116,116,0.020896090998576256,70717.0,3500,1401
117,117,0.020996802999434294,70881.0,3500,1401
118,118,0.021097214999826974,70893.0,3500,1401
119,119,0.021196244999373448,71383.0,3500,1401
120,120,0.021297628998581786,70983.0,3500,1401
121,121,0.021411896999779856,71512.0,3500,1401
122,122,0.02152193399888347,71880.0,3500,1401
123,123,0.02162218000012217,71880.0,3500,1401
124,124,0.02170804899833456,71880.0,3500,1401
125,125,0.02179159299885214,71550.0,3500,1401
126,126,0.02189874799842073,71550.0,3500,1401
127,127,0.02198680699984834,72475.0,3500,1401
128,128,0.022089252999649034,72415.0,3500,1401
129,129,0.02219531699847721,72247.0,3500,1401
130,130,0.022303068999462994,71841.0,3500,1401
131,131,0.02241193899862992,71754.0,3500,1401
132,132,0.02252089200010232,71004.0,3500,1401
133,133,0.0226286170000094,70965.0,3500,1401
134,134,0.022736098999303067,70767.0,3500,1401
135,135,0.02284426099868142,69759.0,3500,1401
136,136,0.02295196900013252,69814.0,3500,1401
137,137,0.02308255299976736,68828.0,3500,1401
138,138,0.023191975998997805,68660.0,3500,1401
139,139,0.023299612999835517,68738.0,3500,1401
140,140,0.02340168599948811,68186.0,3500,1401
141,141,0.023509752998506883,67556.0,3500,1401
142,142,0.023618667999471654,67730.0,3500,1401
143,143,0.023720777999187703,67730.0,3500,1401
144,144,0.023807534998923074,68211.0,3500,1401
145,145,0.02391160399929504,68247.0,3500,1401
146,146,0.024013312999159098,68310.0,3500,1401
147,147,0.024114543999530724,68814.0,3500,1401
148,148,0.024216349998823716,68618.0,3500,1401
149,149,0.024326684999323334,68618.0,3500,1401
150,150,0.024415894999037846,68586.0,3500,1401
151,151,0.02452568999979121,68541.0,3500,1401
152,152,0.024655483999595162,68609.0,3500,1401
153,153,0.024758709998423,68089.0,3500,1401
154,154,0.024867835998520604,68019.0,3500,1401
155,155,0.02497749199937971,68399.0,3500,1401
156,156,0.0250804329989478,68399.0,3500,1401
157,157,0.0251683629994659,68461.0,3500,1401
158,158,0.025271821999922395,68727.0,3500,1401
159,159,0.025375917999554076,68979.0,3500,1401
160,160,0.02547942899946065,69030.0,3500,1401
161,161,0.02558222999869031,68610.0,3500,1401
162,162,0.02569122099885135,67796.0,3500,1401
163,163,0.025801201998547185,67660.0,3500,1401
164,164,0.025911414999427507,67384.0,3500,1401
165,165,0.026021010999102145,67163.0,3500,1401
166,166,0.026130801999897812,67331.0,3500,1401
167,167,0.02623561199834512,67601.0,3500,1401
168,168,0.026338808998843888,67521.0,3500,1401
169,169,0.026448586999322288,67841.0,3500,1401
170,170,0.026568097999188467,66752.0,3500,1401
171,171,0.026680857999963337,66742.0,3500,1401
172,172,0.02679063699906692,66770.0,3500,1401
173,173,0.026896251998550724,66770.0,3500,1401
174,174,0.026987913999619195,66840.0,3500,1401
175,175,0.027103073000034783,66896.0,3500,1401
176,176,0.02720891299941286,66780.0,3500,1401
177,177,0.027319820999764488,66520.0,3500,1401
