,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037039660001028096,67833.0,True,100,0.7,49
1,1,3.4267335980002827,71012.0,True,100,0.7,49
2,2,6.821959770000831,72148.0,True,100,0.7,49
3,3,10.075523687000896,72738.0,True,100,0.7,49
4,4,13.305393537999407,74080.0,True,100,0.7,49
5,5,16.41684203300065,74080.0,True,100,0.7,49
6,6,19.541826156999377,74080.0,True,100,0.7,49
7,7,22.665483722999852,74181.0,True,100,0.7,49
8,8,25.936661694000577,74181.0,True,100,0.7,49
9,9,28.973628632000327,76851.0,True,100,0.7,49
10,10,32.03394633900098,76851.0,True,100,0.7,49
11,11,35.09230085700074,76851.0,True,100,0.7,49
12,12,38.22200302500096,76851.0,True,100,0.7,49
13,13,41.23592076500063,76851.0,True,100,0.7,49
14,14,44.25405087500076,77017.0,True,100,0.7,49
15,15,47.274763650999375,77017.0,True,100,0.7,49
16,16,50.34666344899961,77017.0,True,100,0.7,49
17,17,53.36186610799996,77273.0,True,100,0.7,49
18,18,56.41455331100042,77583.0,True,100,0.7,49
19,19,59.45820785400065,77583.0,True,100,0.7,49
20,20,62.552015207000295,77583.0,True,100,0.7,49
21,21,65.53988066099919,77583.0,True,100,0.7,49
22,22,68.50844504199995,77583.0,True,100,0.7,49
23,23,71.51779586799967,77583.0,True,100,0.7,49
