,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005607302009593695,109513.0,True,150,0.9,49
1,1,13.470268712000689,112182.0,True,150,0.9,49
2,2,26.730605991004268,115232.0,True,150,0.9,49
3,3,40.891495674994076,115232.0,True,150,0.9,49
4,4,55.36246208800003,115232.0,True,150,0.9,49
5,5,69.39661409700057,115232.0,True,150,0.9,49
6,6,82.23436754001887,115468.0,True,150,0.9,49
7,7,94.76342270101304,115468.0,True,150,0.9,49
8,8,107.42821546300547,120302.0,True,150,0.9,49
9,9,120.06947499801754,120302.0,True,150,0.9,49
10,10,132.6757693150139,120302.0,True,150,0.9,49
11,11,145.27121440900373,120302.0,True,150,0.9,49
12,12,157.85516327701043,120302.0,True,150,0.9,49
13,13,170.37143902500975,120302.0,True,150,0.9,49
