,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003711466008098796,70594.0,True,100,0.4,49
1,1,2.5042502639989834,70594.0,True,100,0.4,49
2,2,4.934294613020029,70817.0,True,100,0.4,49
3,3,7.2308944480028,71241.0,True,100,0.4,49
4,4,9.505708095006412,71241.0,True,100,0.4,49
5,5,11.67709026299417,71960.0,True,100,0.4,49
6,6,13.919938570994418,72161.0,True,100,0.4,49
7,7,16.08939901101985,72190.0,True,100,0.4,49
8,8,18.27172624602099,72190.0,True,100,0.4,49
9,9,20.463144592009485,72260.0,True,100,0.4,49
10,10,22.812065814010566,72260.0,True,100,0.4,49
11,11,25.192622789007146,72260.0,True,100,0.4,49
12,12,27.490377420996083,72260.0,True,100,0.4,49
13,13,29.88929094100604,72260.0,True,100,0.4,49
14,14,32.71869447900099,72260.0,True,100,0.4,49
