,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,61971.0,0.0019139969954267144,"[8, 12, 5, 0, 28, 27, 7, 11, 21, 47, 29, 17, 45, 31, 23, 32, 10, 15, 4, 41, 39, 37, 19, 44, 13, 29, 15, 38, 15, 49, 1, 31, 32, 21, 26, 34, 11, 1, 40, 6, 41, 34, 40, 22, 40, 15, 28, 35, 4, 7, 2, 42, 32, 37, 7, 24, 37, 45, 19, 49, 48, 40, 29, 12, 24, 46, 12, 33, 2, 24, 44, 42, 17, 23, 29, 34, 23, 18, 26, 26, 16, 13, 26, 32, 6, 4, 28, 20, 35, 39, 28, 5, 0, 9, 48, 20, 46, 38, 35, 14]",50,0.5,776
1,1,66977.0,0.00711849398794584,"[33, 45, 18, 33, 7, 35, 49, 47, 32, 23, 2, 45, 25, 48, 39, 17, 37, 31, 40, 43, 5, 31, 3, 39, 4, 6, 19, 41, 28, 18, 12, 48, 42, 10, 10, 11, 28, 39, 6, 33, 44, 47, 6, 48, 27, 24, 26, 47, 12, 12, 13, 42, 45, 36, 18, 46, 48, 28, 7, 30, 44, 33, 22, 45, 9, 14, 4, 22, 36, 17, 21, 38, 31, 27, 44, 11, 44, 14, 8, 36, 35, 11, 44, 22, 2, 4, 46, 14, 39, 38, 2, 3, 40, 41, 46, 18, 33, 35, 39, 24]",50,0.5,776
2,26,78720.0,0.12447538098786026,"[17, 43, 5, 49, 36, 6, 3, 45, 37, 46, 13, 38, 37, 14, 16, 47, 5, 40, 49, 47, 10, 47, 16, 49, 47, 47, 30, 17, 24, 32, 3, 29, 35, 11, 33, 5, 10, 31, 33, 47, 41, 6, 21, 11, 24, 43, 38, 23, 8, 34, 22, 44, 34, 29, 46, 24, 44, 34, 2, 41, 24, 47, 11, 39, 20, 41, 23, 44, 40, 36, 9, 9, 46, 33, 44, 43, 28, 22, 41, 10, 43, 35, 37, 49, 2, 4, 46, 14, 39, 38, 2, 30, 40, 41, 46, 18, 33, 35, 39, 24]",50,0.5,776
3,51,84974.0,0.24184381600935012,"[17, 43, 5, 49, 36, 6, 3, 45, 37, 46, 1, 38, 37, 14, 16, 47, 44, 40, 49, 47, 10, 47, 16, 49, 47, 47, 30, 17, 24, 32, 35, 43, 35, 11, 33, 31, 29, 11, 36, 45, 41, 6, 21, 11, 24, 43, 38, 44, 8, 16, 45, 44, 41, 5, 46, 24, 44, 49, 35, 41, 24, 47, 11, 39, 18, 41, 23, 44, 40, 36, 9, 34, 46, 33, 44, 43, 28, 22, 41, 10, 43, 35, 49, 49, 43, 19, 28, 0, 12, 19, 2, 30, 45, 41, 46, 18, 33, 35, 39, 24]",50,0.5,776
4,76,87078.0,0.35807384600047953,"[17, 43, 5, 49, 36, 6, 3, 45, 37, 46, 1, 38, 37, 14, 16, 47, 44, 40, 49, 47, 10, 47, 16, 49, 47, 47, 30, 17, 24, 32, 35, 43, 35, 11, 33, 31, 29, 11, 36, 45, 41, 6, 42, 11, 24, 43, 38, 44, 8, 22, 45, 44, 41, 5, 46, 23, 44, 49, 35, 41, 24, 47, 11, 39, 18, 41, 23, 44, 40, 36, 9, 34, 46, 33, 46, 43, 28, 22, 41, 10, 43, 35, 49, 49, 43, 47, 28, 0, 12, 19, 2, 30, 45, 41, 46, 18, 33, 35, 39, 38]",50,0.5,776
5,101,88189.0,0.4752160320058465,"[0, 43, 1, 49, 36, 6, 3, 45, 41, 46, 1, 38, 37, 14, 16, 47, 44, 40, 49, 47, 10, 47, 16, 49, 47, 47, 30, 17, 24, 32, 35, 48, 35, 11, 33, 31, 29, 11, 36, 45, 41, 6, 42, 11, 24, 43, 38, 44, 8, 27, 45, 44, 41, 5, 46, 24, 44, 49, 35, 41, 24, 47, 11, 39, 18, 41, 23, 44, 48, 36, 9, 34, 46, 33, 46, 43, 28, 22, 41, 24, 43, 35, 49, 49, 43, 47, 28, 0, 12, 19, 2, 30, 45, 41, 46, 18, 33, 35, 39, 44]",50,0.5,776
6,126,88908.0,0.6002609670103993,"[0, 43, 5, 49, 36, 6, 3, 45, 41, 46, 1, 0, 37, 14, 16, 47, 44, 40, 49, 47, 10, 47, 11, 49, 47, 47, 30, 17, 24, 32, 35, 49, 35, 32, 33, 31, 29, 11, 36, 45, 41, 6, 42, 11, 24, 43, 38, 44, 8, 35, 45, 44, 41, 5, 46, 24, 44, 49, 35, 41, 24, 47, 11, 39, 18, 41, 23, 44, 48, 36, 9, 34, 46, 33, 46, 43, 28, 22, 41, 24, 43, 35, 49, 49, 43, 47, 42, 0, 12, 19, 2, 30, 45, 41, 46, 18, 33, 35, 39, 44]",50,0.5,776
7,151,89709.0,0.7171750660054386,"[0, 43, 5, 49, 36, 6, 3, 45, 41, 46, 1, 0, 37, 35, 16, 47, 44, 40, 49, 47, 10, 47, 11, 49, 47, 47, 30, 17, 24, 32, 35, 49, 35, 32, 33, 44, 29, 11, 36, 45, 41, 6, 42, 11, 24, 43, 38, 44, 8, 35, 45, 44, 41, 5, 46, 24, 44, 49, 35, 41, 24, 47, 17, 39, 18, 41, 23, 44, 48, 38, 9, 34, 46, 33, 46, 43, 47, 22, 41, 24, 46, 35, 49, 49, 43, 47, 28, 0, 12, 4, 2, 30, 45, 41, 46, 18, 33, 35, 39, 44]",50,0.5,776
8,176,91348.0,0.8342021130083594,"[0, 43, 5, 49, 29, 6, 3, 45, 41, 46, 1, 0, 37, 35, 16, 47, 44, 40, 49, 47, 10, 47, 11, 49, 47, 47, 30, 17, 24, 32, 35, 49, 35, 32, 33, 44, 29, 11, 36, 45, 41, 6, 42, 11, 38, 43, 38, 44, 8, 35, 45, 44, 41, 5, 23, 24, 44, 49, 35, 41, 24, 47, 40, 39, 18, 41, 14, 44, 48, 38, 9, 34, 46, 33, 46, 43, 47, 22, 41, 24, 46, 35, 49, 49, 43, 47, 28, 0, 12, 4, 2, 40, 45, 41, 46, 18, 33, 43, 39, 44]",50,0.5,776
9,201,92227.0,0.9510247109865304,"[0, 43, 5, 49, 29, 6, 3, 45, 41, 46, 1, 26, 37, 35, 16, 47, 44, 40, 49, 47, 10, 47, 11, 49, 47, 47, 30, 17, 24, 32, 35, 49, 35, 32, 44, 44, 43, 11, 36, 45, 41, 6, 42, 11, 38, 43, 38, 44, 8, 35, 45, 44, 41, 5, 23, 24, 44, 49, 35, 3, 24, 47, 40, 39, 18, 41, 14, 44, 48, 38, 9, 34, 46, 33, 46, 43, 47, 22, 41, 24, 46, 35, 49, 49, 43, 47, 28, 33, 12, 4, 2, 40, 45, 41, 46, 18, 33, 43, 39, 44]",50,0.5,776
