,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003810854999755975,69672.0,True,100,0.5,146
1,1,2.810567139000341,73863.0,True,100,0.5,146
2,2,5.530645074000859,73863.0,True,100,0.5,146
3,3,8.094385681999483,73863.0,True,100,0.5,146
4,4,10.5698793570009,73863.0,True,100,0.5,146
5,5,13.082057015000828,75505.0,True,100,0.5,146
6,6,15.55326978499943,75505.0,True,100,0.5,146
7,7,18.005868714000826,75573.0,True,100,0.5,146
8,8,20.430705793000016,76204.0,True,100,0.5,146
9,9,22.872940003000622,76692.0,True,100,0.5,146
10,10,25.300610547999895,77113.0,True,100,0.5,146
11,11,27.739545569000256,77214.0,True,100,0.5,146
12,12,30.153124503000072,77316.0,True,100,0.5,146
13,13,32.6282395470007,77346.0,True,100,0.5,146
14,14,35.04999744599991,77602.0,True,100,0.5,146
15,15,37.500482052000734,77896.0,True,100,0.5,146
16,16,39.918356665999454,77896.0,True,100,0.5,146
17,17,42.36975107199942,77896.0,True,100,0.5,146
18,18,44.80912802900093,77896.0,True,100,0.5,146
19,19,47.326226639001106,77896.0,True,100,0.5,146
20,20,49.79574814800071,77896.0,True,100,0.5,146
