,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003724719001183985,66582.0,True,100,0.6,49
1,1,3.1462891089995537,70024.0,True,100,0.6,49
2,2,6.254472447000808,70024.0,True,100,0.6,49
3,3,9.30524075500034,70024.0,True,100,0.6,49
4,4,12.278517525999632,70024.0,True,100,0.6,49
5,5,15.131800238999858,70024.0,True,100,0.6,49
6,6,17.910322495999935,70434.0,True,100,0.6,49
7,7,20.62408045600023,70953.0,True,100,0.6,49
8,8,23.535647999000503,70953.0,True,100,0.6,49
9,9,26.302823740999884,71162.0,True,100,0.6,49
10,10,29.10396749500069,71338.0,True,100,0.6,49
11,11,31.848949088000154,71515.0,True,100,0.6,49
12,12,34.59315186099957,71515.0,True,100,0.6,49
13,13,38.32733111400012,71568.0,True,100,0.6,49
14,14,42.22017702000085,71854.0,True,100,0.6,49
15,15,44.96559862399954,71888.0,True,100,0.6,49
16,16,47.703725702000156,71888.0,True,100,0.6,49
17,17,50.45212572899982,71904.0,True,100,0.6,49
18,18,53.228195846000744,71904.0,True,100,0.6,49
19,19,56.14541348199964,71904.0,True,100,0.6,49
20,20,59.11905720499999,71904.0,True,100,0.6,49
21,21,62.171244991001004,71904.0,True,100,0.6,49
22,22,66.01286354500007,71904.0,True,100,0.6,49
