,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,54406.0,9.396899986313656e-05,"[19, 38, 40, 9, 40, 31, 45, 12, 27, 39, 26, 25, 6, 45, 12, 49, 2, 11, 21, 5, 0, 12, 21, 48, 41, 15, 26, 19, 33, 39, 15, 36, 1, 1, 43, 15, 22, 39, 19, 25, 2, 10, 44, 35, 32, 13, 22, 38, 31, 30, 14, 0, 21, 6, 32, 34, 32, 14, 31, 14, 19, 16, 6, 2, 18, 21, 27, 43, 10, 7, 42, 19, 21, 37, 6, 4, 22, 43, 8, 21, 32, 36, 11, 1, 41, 26, 37, 41, 39, 17, 32, 35, 23, 42, 29, 42, 38, 4, 29, 32]",0,901,0
1,1,54742.0,0.0005655509994539898,"[19, 38, 40, 9, 40, 31, 45, 12, 27, 39, 26, 25, 6, 45, 12, 49, 2, 11, 21, 5, 0, 12, 21, 48, 41, 15, 26, 19, 33, 39, 15, 36, 1, 1, 43, 15, 22, 39, 19, 25, 2, 10, 44, 35, 32, 13, 22, 38, 31, 30, 22, 0, 21, 6, 32, 34, 32, 14, 31, 14, 19, 16, 6, 2, 18, 21, 27, 43, 10, 7, 42, 19, 21, 37, 6, 4, 22, 43, 8, 21, 32, 36, 11, 1, 41, 26, 37, 41, 39, 17, 32, 35, 23, 42, 29, 42, 38, 4, 29, 32]",0,901,0
2,101,66641.0,0.012101185999199515,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 36, 49, 9, 43, 22, 22, 39, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 42, 46, 24, 29, 40]",0,901,0
3,201,66697.0,0.024333732999366475,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 36, 49, 9, 43, 22, 22, 39, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
4,301,66709.0,0.037824799999725656,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 36, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
5,401,66734.0,0.05294619099913689,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
6,501,66734.0,0.06901114199899894,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
7,601,66734.0,0.08647923699936655,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
8,701,66734.0,0.10517102299854741,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
9,801,66734.0,0.12535637299879454,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
10,901,66734.0,0.13958193799953733,"[37, 38, 40, 10, 40, 31, 45, 12, 27, 49, 26, 37, 6, 45, 12, 49, 2, 11, 49, 9, 0, 12, 21, 48, 41, 43, 26, 34, 33, 39, 15, 37, 49, 9, 43, 22, 22, 45, 19, 25, 2, 49, 44, 35, 32, 13, 22, 38, 31, 36, 22, 0, 21, 6, 32, 34, 32, 14, 31, 46, 43, 16, 33, 39, 18, 21, 27, 43, 21, 7, 42, 21, 21, 37, 6, 4, 38, 43, 42, 21, 32, 36, 11, 1, 41, 43, 37, 41, 43, 17, 32, 35, 23, 42, 29, 46, 46, 24, 29, 40]",0,901,0
