,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0036724260135088116,67079.0,True,100,0.5,49
1,1,2.8458471950143576,69645.0,True,100,0.5,49
2,2,5.637951445009094,70361.0,True,100,0.5,49
3,3,8.383253272011643,71234.0,True,100,0.5,49
4,4,10.968859585002065,71719.0,True,100,0.5,49
5,5,13.575478234008187,72029.0,True,100,0.5,49
6,6,16.0997816210147,72790.0,True,100,0.5,49
7,7,18.712044165004045,72790.0,True,100,0.5,49
8,8,21.215650483005447,72913.0,True,100,0.5,49
9,9,23.75014772900613,72976.0,True,100,0.5,49
10,10,26.28414990499732,73324.0,True,100,0.5,49
11,11,28.7324549400073,73554.0,True,100,0.5,49
12,12,31.197819844004698,73866.0,True,100,0.5,49
13,13,33.6590476410056,73937.0,True,100,0.5,49
14,14,36.11359027601429,74024.0,True,100,0.5,49
15,15,38.623064918007,74024.0,True,100,0.5,49
16,16,41.105144448025385,74024.0,True,100,0.5,49
17,17,43.558127875003265,74024.0,True,100,0.5,49
18,18,46.13056961999973,74024.0,True,100,0.5,49
19,19,48.57055356001365,74024.0,True,100,0.5,49
