,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.003673147000881727,68098.0,True,100,0.5,49
1,1,2.859774221000407,70731.0,True,100,0.5,49
2,2,5.570417505001387,73461.0,True,100,0.5,49
3,3,8.194114113000978,73461.0,True,100,0.5,49
4,4,10.746080107001035,73461.0,True,100,0.5,49
5,5,13.303633910001736,74259.0,True,100,0.5,49
6,6,15.828760452001006,75227.0,True,100,0.5,49
7,7,18.31012258300143,75490.0,True,100,0.5,49
8,8,20.85139227200125,75968.0,True,100,0.5,49
9,9,23.316064666001694,77311.0,True,100,0.5,49
10,10,25.74914624700068,77311.0,True,100,0.5,49
11,11,28.219356912000876,77311.0,True,100,0.5,49
12,12,30.6522749020005,77311.0,True,100,0.5,49
13,13,33.12045866800145,77311.0,True,100,0.5,49
14,14,35.54605272800109,77311.0,True,100,0.5,49
