,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0037123889997019432,70195.0,True,100,0.8,49
1,1,3.7372091239994916,72301.0,True,100,0.8,49
2,2,7.505044870000347,72301.0,True,100,0.8,49
3,3,11.082028238999555,72301.0,True,100,0.8,49
4,4,14.65072441400116,72301.0,True,100,0.8,49
5,5,18.095251275999544,72301.0,True,100,0.8,49
6,6,21.567797658000927,73611.0,True,100,0.8,49
7,7,24.959266723000837,73611.0,True,100,0.8,49
8,8,28.42840147000061,73611.0,True,100,0.8,49
9,9,31.80375852600082,73611.0,True,100,0.8,49
10,10,35.41118174500116,75106.0,True,100,0.8,49
11,11,38.80328526500125,75106.0,True,100,0.8,49
12,12,42.14094353800101,75106.0,True,100,0.8,49
13,13,45.50618463200044,75250.0,True,100,0.8,49
14,14,48.90819005100093,75485.0,True,100,0.8,49
15,15,52.471035120001034,75485.0,True,100,0.8,49
16,16,55.84515730699968,76565.0,True,100,0.8,49
17,17,59.16372611500083,76565.0,True,100,0.8,49
18,18,62.47360396499971,76565.0,True,100,0.8,49
19,19,65.81892108200009,76575.0,True,100,0.8,49
20,20,69.10478567599966,76831.0,True,100,0.8,49
21,21,72.37885896800071,77118.0,True,100,0.8,49
22,22,75.77501620099974,77580.0,True,100,0.8,49
23,23,79.11392354800046,77580.0,True,100,0.8,49
24,24,82.5684361929998,77580.0,True,100,0.8,49
25,25,86.00387871299972,77580.0,True,100,0.8,49
26,26,89.4556201180003,77580.0,True,100,0.8,49
27,27,92.771502779,77580.0,True,100,0.8,49
