,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,59893.0,9.418800073035527e-05,"[0, 17, 4, 27, 48, 0, 6, 6, 34, 28, 16, 44, 29, 6, 22, 31, 46, 48, 27, 28, 39, 40, 15, 30, 2, 18, 18, 42, 21, 25, 28, 34, 27, 34, 45, 42, 28, 49, 21, 6, 47, 16, 37, 44, 13, 22, 28, 12, 21, 26, 22, 2, 44, 21, 36, 7, 35, 0, 3, 3, 43, 28, 15, 47, 32, 2, 49, 43, 38, 14, 19, 45, 25, 28, 1, 23, 2, 1, 10, 3, 12, 21, 32, 4, 15, 44, 46, 49, 35, 14, 16, 35, 32, 39, 4, 32, 17, 28, 16, 37]",exponential,3500,0.005,0.001,3499.9983517103756,3500,1901
1,1,60061.0,0.0005329830000846414,"[0, 17, 4, 27, 48, 0, 6, 6, 34, 28, 16, 44, 29, 6, 22, 31, 46, 48, 27, 28, 39, 40, 15, 30, 2, 18, 18, 42, 21, 25, 28, 34, 27, 34, 45, 42, 28, 49, 21, 6, 47, 16, 37, 44, 13, 22, 28, 12, 21, 26, 22, 2, 44, 21, 36, 7, 35, 0, 3, 3, 43, 28, 15, 47, 32, 2, 49, 43, 38, 14, 19, 45, 25, 28, 1, 23, 2, 1, 10, 3, 12, 21, 32, 4, 15, 44, 46, 49, 35, 14, 44, 35, 32, 39, 4, 32, 17, 28, 16, 37]",exponential,3500,0.005,0.001,3499.9906728099268,3500,1901
2,101,58986.0,0.014656099001513212,"[0, 17, 34, 25, 48, 43, 6, 8, 34, 28, 10, 44, 41, 23, 34, 31, 8, 33, 23, 22, 8, 40, 25, 30, 44, 1, 18, 42, 8, 14, 25, 46, 15, 1, 45, 48, 28, 49, 31, 6, 28, 16, 20, 44, 13, 29, 0, 12, 1, 7, 22, 30, 44, 35, 23, 43, 17, 0, 6, 29, 2, 37, 15, 40, 32, 2, 45, 49, 38, 25, 19, 11, 25, 25, 49, 28, 37, 20, 10, 40, 12, 21, 32, 4, 15, 44, 16, 46, 44, 40, 35, 3, 48, 42, 33, 13, 3, 45, 16, 44]",exponential,3500,0.005,0.001,3499.743527664798,3500,1901
3,201,64420.0,0.030363600000782753,"[0, 17, 34, 25, 39, 43, 41, 38, 1, 28, 49, 39, 41, 19, 5, 41, 18, 33, 29, 22, 8, 40, 41, 40, 44, 23, 31, 49, 36, 7, 31, 46, 31, 1, 45, 0, 28, 28, 31, 23, 35, 16, 20, 0, 27, 29, 0, 24, 1, 7, 46, 30, 44, 31, 26, 36, 20, 44, 17, 29, 45, 7, 38, 46, 32, 2, 12, 49, 11, 0, 19, 11, 25, 25, 49, 5, 37, 14, 49, 0, 12, 2, 32, 15, 21, 44, 22, 36, 44, 5, 35, 9, 48, 37, 44, 26, 3, 45, 16, 29]",exponential,3500,0.005,0.001,3499.468677333179,3500,1901
4,301,65100.0,0.04765573100121401,"[4, 40, 34, 29, 2, 17, 16, 41, 1, 17, 49, 39, 41, 39, 5, 22, 18, 48, 9, 22, 8, 40, 41, 30, 17, 36, 31, 2, 36, 7, 35, 46, 21, 29, 45, 6, 16, 29, 30, 15, 35, 2, 39, 31, 27, 29, 0, 20, 41, 49, 27, 21, 41, 31, 0, 36, 20, 44, 17, 45, 25, 25, 37, 46, 32, 2, 12, 49, 1, 0, 19, 30, 25, 5, 49, 5, 4, 37, 49, 45, 12, 39, 42, 34, 21, 44, 49, 6, 24, 12, 43, 10, 48, 37, 13, 26, 3, 45, 16, 29]",exponential,3500,0.005,0.001,3499.166124058843,3500,1901
5,401,73952.0,0.06563410200033104,"[20, 38, 11, 28, 33, 7, 16, 41, 29, 17, 37, 42, 41, 39, 30, 38, 18, 48, 33, 47, 8, 40, 25, 25, 38, 36, 5, 2, 36, 7, 35, 46, 41, 12, 19, 46, 16, 32, 38, 7, 35, 2, 39, 31, 27, 29, 0, 44, 41, 45, 16, 21, 41, 31, 0, 49, 20, 44, 17, 45, 23, 47, 31, 46, 43, 2, 9, 49, 44, 0, 47, 19, 47, 29, 49, 1, 4, 37, 49, 45, 38, 39, 49, 34, 21, 44, 49, 26, 22, 12, 43, 28, 48, 37, 13, 1, 3, 45, 23, 29]",exponential,3500,0.005,0.001,3498.851591662176,3500,1901
6,501,78937.0,0.0848653370012471,"[9, 34, 11, 28, 33, 39, 49, 41, 18, 47, 37, 34, 39, 39, 30, 38, 41, 48, 33, 42, 18, 37, 37, 48, 38, 36, 5, 23, 36, 1, 49, 46, 37, 12, 40, 28, 35, 32, 38, 7, 40, 17, 39, 38, 41, 20, 23, 40, 7, 47, 16, 21, 41, 4, 0, 29, 20, 44, 41, 26, 31, 47, 49, 46, 43, 2, 9, 47, 44, 33, 47, 19, 47, 30, 49, 1, 23, 48, 49, 45, 38, 39, 49, 34, 14, 44, 44, 26, 22, 12, 43, 13, 48, 37, 13, 1, 3, 45, 23, 42]",exponential,3500,0.005,0.001,3498.5151716509026,3500,1901
7,601,78830.0,0.10506032000012056,"[9, 34, 40, 26, 29, 39, 49, 41, 12, 47, 41, 34, 40, 39, 30, 38, 41, 33, 47, 42, 18, 37, 37, 48, 38, 36, 5, 23, 38, 40, 49, 46, 42, 16, 40, 27, 35, 21, 38, 11, 20, 17, 38, 8, 41, 20, 23, 40, 7, 47, 18, 21, 41, 16, 0, 39, 19, 44, 38, 26, 33, 47, 49, 46, 28, 10, 0, 47, 44, 21, 47, 19, 47, 30, 49, 1, 23, 48, 49, 45, 38, 39, 49, 34, 14, 41, 44, 26, 22, 12, 48, 22, 48, 37, 13, 15, 12, 22, 23, 42]",exponential,3500,0.005,0.001,3498.1619272135526,3500,1901
8,701,81188.0,0.12664808600129618,"[9, 34, 24, 26, 29, 39, 49, 41, 12, 47, 41, 34, 40, 39, 24, 38, 41, 33, 47, 42, 45, 37, 26, 48, 38, 33, 5, 27, 38, 40, 49, 46, 42, 16, 40, 44, 35, 21, 38, 11, 20, 8, 49, 7, 41, 20, 23, 40, 7, 47, 18, 25, 41, 16, 0, 39, 19, 44, 38, 26, 33, 47, 49, 45, 28, 10, 0, 47, 44, 21, 12, 19, 47, 37, 49, 45, 23, 48, 49, 45, 38, 39, 49, 34, 14, 41, 39, 35, 22, 12, 48, 22, 48, 37, 13, 15, 18, 22, 29, 42]",exponential,3500,0.005,0.001,3497.784360085401,3500,1901
9,801,81627.0,0.14888106700163917,"[9, 34, 24, 26, 29, 39, 49, 41, 13, 46, 41, 34, 40, 41, 32, 38, 41, 33, 47, 42, 45, 37, 26, 48, 38, 33, 5, 27, 38, 40, 49, 46, 42, 16, 40, 44, 35, 3, 38, 11, 20, 8, 49, 7, 41, 20, 23, 48, 7, 47, 18, 25, 41, 8, 0, 28, 19, 43, 38, 26, 33, 47, 49, 45, 28, 10, 0, 47, 44, 21, 12, 19, 47, 37, 49, 45, 23, 48, 49, 45, 38, 39, 49, 34, 14, 41, 39, 35, 22, 12, 48, 22, 48, 37, 13, 15, 18, 22, 34, 42]",exponential,3500,0.005,0.001,3497.3955508306685,3500,1901
