,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.006702131009660661,116073.0,True,150,0.7,49
1,1,12.119947894010693,116073.0,True,150,0.7,49
2,2,23.125080485013314,116073.0,True,150,0.7,49
3,3,33.8210422580014,116073.0,True,150,0.7,49
4,4,44.28837979299715,116084.0,True,150,0.7,49
5,5,54.691603137995116,116084.0,True,150,0.7,49
6,6,65.0269737339986,116084.0,True,150,0.7,49
7,7,75.15530982200289,119854.0,True,150,0.7,49
8,8,85.26603230001638,119854.0,True,150,0.7,49
9,9,95.77478835001239,119854.0,True,150,0.7,49
10,10,105.94604963200982,119854.0,True,150,0.7,49
11,11,116.36759696798981,119854.0,True,150,0.7,49
12,12,127.14182048500516,119854.0,True,150,0.7,49
